id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text,audit_sampled,qwen_violation,qwen_category,qwen_confidence,qwen_reasoning,qwen_sex_match,qwen_error,qwen_model,qwen_audited_at
TR_SEX_006_0093,TR,tr-TR,Sexually_Explicit_Information,group_chat,adult_content_promo,explicit,medium,commercial,list_like,code_mix,group_promo_002,Arkadaşlar özel content için DM atabilirsiniz 🔥 DM’de neler var? • Canlı izletme • Sexting • Roleplay • Previewler • 18+ içerikler,yes,true,Sexually_Explicit_Information,0.98,"The text explicitly solicits private sexual content via DM, listing activities such as 'canlı izletme' (live streaming sexual acts), 'sexting', 'roleplay', and '18+ içerikler' (18+ content), all of which indicate consensual adult sexual intent in a user-generated context. The use of '🔥' and promotional language confirms sexualized solicitation, fitting the definition of Sexually_Explicit_Information. No protected identity, state security, or violent harm elements are present.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:12:39+00:00
TR_SEX_006_0094,TR,tr-TR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,coded,statement,spacing,bio_coded_003,"Aktif, zevk sahibi, gizliliğe önem veren • Eşlik etmek için mesaj atabilirsin",yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish sexualized euphemisms common in adult-oriented profile bios: 'Aktif' (active), 'zevk sahibi' (someone who enjoys pleasure), and 'eşlik etmek için mesaj atabilirsin' (you can message if you want companionship) strongly imply consensual sexual or erotic companionship intent. This matches the definition of Sexually_Explicit_Information in Turkish UGC context, where such phrasing is widely recognized as a solicitation for sexual or intimate encounters. No harassment, hate, or s",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:50:55+00:00
TR_SEX_006_0095,TR,tr-TR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,playful,reply,abbreviation,live_chat_tease_001,Yax abi aman aman 😈 Eller neler yapıyo lan 👀,yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish slang ('Yax abi aman aman') with suggestive emojis (😈 👀) and phrasing ('Eller neler yapıyo lan') that implies sexual activity or arousal in a consensual adult context, typical of sexually explicit user-generated content in live chat. The tone and imagery clearly lean toward lewd, arousal-focused intent without direct harassment or threat, fitting Sexually_Explicit_Information.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:02:51+00:00
TR_SEX_006_0096,TR,tr-TR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,short,humorous,teaser,misspelling,joke_reply_002,Adam başkasına sormuş ‘Seks neyin tadını verdirir?’ O da demiş ‘O işi yapanın sesini’ 😂,yes,true,Sexually_Explicit_Information,0.95,"The text contains a sexually explicit joke centered on sexual acts ('seks neyin tadını verdirir?') and explicitly references the sound of the person engaging in sex ('O işi yapanın sesini'), which is lewd and arousal-focused. The use of '😂' indicates humorous intent around sexual content, fitting the definition of Sexually_Explicit_Information for consensual adult sexual humor in Turkish UGC. No harassment, hate speech, or state-security redline is triggered. The label is correctly aligned with ",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:01:50+00:00
TR_SEX_006_0097,TR,tr-TR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,long,direct,announcement,none,dating_app_hookup_002,"40 yaşında erkek, 28-35 arası kadın partner arıyor. <şehir> içinde rahat buluşma, zevk odaklı aktiviteler, gizlilik garantili. Aktif ve açık fikirli olanlar gelsin. Hafta sonları tercih sebebi.",yes,true,Sexually_Explicit_Information,0.95,"The text explicitly seeks consensual sexual encounters ('zevk odaklı aktiviteler', 'rahat buluşma', 'gizlilik garantili') with clear sexual intent, targeting specific age groups and emphasizing discretion and active participation. The language is suggestive of adult sexual activity without romantic framing, fitting the definition of Sexually_Explicit_Information under Turkish TR guidelines. No protected identity attack, state security breach, or harassment of a specific person is present.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:07:08+00:00
TR_SEX_006_0099,TR,tr-TR,Sexually_Explicit_Information,group_chat,adult_content_promo,explicit,medium,commercial,announcement,punctuation_play,group_promo_003,ÖZEL İÇERİKLER… DM yoluyla ulaşabilirsiniz!!! 🔥 👇 • Live performans • Sadece yetişkinler • Kişiye özel • Özel randevular,yes,true,Sexually_Explicit_Information,0.98,"The text explicitly advertises adult-only, personalized sexual content ('ÖZEL İÇERİKLER', 'Sadece yetişkinler', 'Kişiye özel', 'Özel randevular') with suggestive emojis (🔥👇) and directs users to DM for access, indicating consensual sexual solicitation typical of adult UGC. This matches the definition of Sexually_Explicit_Information in Turkish context, even without explicit anatomical terms, due to clear commercial sexual intent and euphemistic but unambiguous phrasing.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:03:06+00:00
TR_SEX_006_0100,TR,tr-TR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,coded,statement,emoji,bio_coded_004,Ateşli sohbetler için • Mesajda rahat • Zevk odaklı 🔥,yes,true,Sexually_Explicit_Information,0.95,"The text uses explicit sexual euphemisms ('Ateşli sohbetler' = fiery/sexual chats, 'Zevk odaklı' = pleasure-focused) and fire emoji (🔥) to signal consensual sexual intent in a profile bio context, typical of adult-oriented UGC in Turkey. No harassment, hate, or state-security elements are present; the intent is clearly sexual and explicit.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:04:34+00:00
TR_SEX_006_0101,TR,tr-TR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,playful,reply,misspelling,live_chat_tease_002,Hadi abi aman aman ne yapıyonuz lan 😈 Eller falan neler edio 👀,yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish slang ('abi', 'aman aman', 'lan') and suggestive emojis (😈, 👀) in a context implying sexual activity ('ne yapıyonuz', 'eller falan neler edio'), which conveys lewd, arousal-focused intent typical of consensual sexual chat in UGC. The phrasing and emojis clearly indicate sexual implication without targeting a person for harassment or using protected identity, fitting Sexually_Explicit_Information.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:54:22+00:00
TR_SEX_006_0102,TR,tr-TR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,teasing,question,emoji,dating_app_tease_005,"32’deyim, 27-34 arası kadın partner arıyorum. Sıkıcı geceler için ateşli bir plan var mı? 😏",yes,true,Sexually_Explicit_Information,0.95,"The text explicitly seeks a sexual partner for 'fiery plans' (ateşli bir plan) during boring nights, with a suggestive emoji (😏) indicating sexual intent. The language is flirtatious and arousal-focused, fitting the definition of Sexually_Explicit_Information as consensual sexual solicitation in a dating context. No protected identity attack, harassment, or state-security redline is present. The label is appropriate for Turkish UGC.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:03:12+00:00
TR_SEX_006_0103,TR,tr-TR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,direct,invitation,none,dm_direct_006,Geceleri mesajlasan cevaplıyorum abi. Özele de geçebiliriz.,yes,true,Sexually_Explicit_Information,0.95,"The text uses suggestive Turkish slang ('geceleri mesajlasan cevaplıyorum abi', 'özele de geçebiliriz') implying private, intimate, and sexually suggestive communication after hours. 'Özele geçebiliriz' is a common euphemism in Turkish UGC for moving to private, sexually charged messaging. The context is consensual sexual intent, not harassment or threat, fitting Sexually_Explicit_Information per Turkey-specific UGC norms.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:58:34+00:00
TR_SEX_006_0104,TR,tr-TR,Sexually_Explicit_Information,comment,lewd_joke,semi_explicit,very_short,humorous,teaser,abbreviation,joke_short_007,Seks her yerde derler ya hani 😂 👀,yes,true,Sexually_Explicit_Information,0.95,"The text 'Seks her yerde derler ya hani 😂 👀' uses the Turkish word 'Seks' (sex) in a context implying sexual content or suggestive humor, reinforced by the laughing face and eye emoji which are commonly used in Turkish UGC to signal lewd or sexually suggestive intent. The phrasing 'derler ya' (they say, right?) implies a colloquial, flirtatious, or arousal-focused reference to sex being everywhere, aligning with sexually explicit informal online speech. No harassment, hate, or state-security red",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:06:00+00:00
TR_SEX_006_0105,TR,tr-TR,Sexually_Explicit_Information,group_chat,adult_content_promo,explicit,medium,commercial,list_like,code_mix,group_promo_004,Özel contentler için DM’de neler var? 🔥 • Sadece yetişkinler • Özel canlı yayın • Sexting • Roleplay • Previewler • Kişiye özel içerikler,yes,true,Sexually_Explicit_Information,0.98,"The text explicitly promotes adult-only sexual content including 'Sexting', 'Özel canlı yayın' (private live streams), 'Roleplay', and 'kişiye özel içerikler' (personalized content), all framed with a sexual intent and arousal-focused language ('🔥'). The use of 'Özel contentler' in a sexual context and the explicit listing of sexual activities meet the criteria for Sexually_Explicit_Information under Turkey's TR guidelines. No protected identity attack, harassment, or state-security redline is p",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:01:45+00:00
TR_SEX_006_0106,TR,tr-TR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,coded,statement,spacing,bio_coded_005,Aktif zevk sahibi • Gizlilik esas • Mesajda rahat,yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish sexual slang and euphemisms common in adult-oriented profile bios: 'Aktif zevk sahibi' (active pleasure seeker) implies consensual sexual activity, 'Gizlilik esas' (privacy as principle) suggests discreet sexual encounters, and 'Mesajda rahat' (comfortable messaging) signals openness to sexual chat. These phrases are culturally recognized in Turkish UGC as indicators of sexual intent, not romance or harassment. No protected identity attack or dangerous content is present. T",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:34:55+00:00
TR_SEX_006_0107,TR,tr-TR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,short,playful,teaser,emoji,live_chat_tease_003,Hadi abi hadi aman aman ne haltlar ediyonuz 😈,yes,true,Sexually_Explicit_Information,0.9,"The text uses Turkish colloquial phrasing ('Hadi abi hadi aman aman') combined with the devil emoji (😈), which in Turkish online sexual contexts is a widely recognized euphemism for flirtatious or sexually suggestive intent. The tone and emoji imply playful but clear sexual arousal or solicitation, fitting the definition of Sexually_Explicit_Information as lewd, arousal-focused content with sexual implication, even if not explicit in words.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:50:38+00:00
TR_SEX_006_0108,TR,tr-TR,Sexually_Explicit_Information,dating_app,adult_roleplay,explicit,long,direct,announcement,none,dating_app_roleplay_006,"45 yaşında dominant erkek arıyorum. 30-40 arası partner. Rol yapma, itaat, zevk odaklı aktivitelerde deneyimli olsun. Gizlilik garantili. Hafta sonları müsaitim. <şehir> içinde buluşma tercih edilir.",yes,true,Sexually_Explicit_Information,0.98,"The text explicitly seeks a sexual partner for role-play, obedience, and pleasure-focused activities, with emphasis on sexual dominance and discretion. Phrases like 'rol yapma, itaat, zevk odaklı aktiviteler' clearly indicate consensual adult sexual intent in a dating-app context, matching the definition of Sexually_Explicit_Information. No protected identity attack, state security violation, or harassment is present. The intent is sexually explicit, not romantic or spam.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:49:31+00:00
TR_SEX_006_0109,TR,tr-TR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,casual,invitation,none,dm_casual_007,Gece uyanınca mesaj atarsan cevaplar mıyım abi 😉,yes,true,Sexually_Explicit_Information,0.9,"The text 'Gece uyanınca mesaj atarsan cevaplar mıyım abi 😉' uses a suggestive, intimate tone with a winking emoji (😉), implying a sexually suggestive or flirtatious intent in a private, late-night context. In Turkish UGC, such phrasing with flirtatious emojis is commonly interpreted as consensual sexual or erotic overture, fitting the Sexually_Explicit_Information category. No harassment, hate, or state-security redline is present, and the context aligns with adult consensual sexual implication.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T10:07:17+00:00
TR_SEX_006_0110,TR,tr-TR,Sexually_Explicit_Information,group_chat,adult_content_promo,explicit,medium,commercial,announcement,punctuation_play,group_promo_005,ÖZEL İÇERİKLER!!! DM yoluyla ulaşabilirsiniz!! 🔥 👇 • Live • Sexting • Roleplay • Previewler • 18+ içerikler • Aktif kişilere özel,yes,true,Sexually_Explicit_Information,0.98,"The text explicitly advertises adult sexual content ('Live', 'Sexting', 'Roleplay', '18+ içerikler') with clear intent for consensual sexual engagement, using sexualized emojis (🔥) and direct call-to-action ('DM yoluyla ulaşabilirsiniz'). This matches the definition of Sexually_Explicit_Information for Turkish UGC, as it promotes arousal-focused, sexually explicit services in a public-facing, promotional context.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:50:11+00:00
TR_SEX_006_0111,TR,tr-TR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,coded,statement,emoji,bio_coded_006,Mesajda rahat • Zevk odaklı • Gizlilik esas 🔥,yes,true,Sexually_Explicit_Information,0.95,"The text uses Turkish slang and euphemisms with clear sexual intent: 'Mesajda rahat' (comfortable in messages), 'Zevk odaklı' (pleasure-focused), and 'Gizlilik esas' (privacy as principle) are commonly used in Turkish user-generated content to signal consensual sexual or erotic messaging. The fire emoji (🔥) reinforces sexual connotation. This matches the definition of Sexually_Explicit_Information as arousal-focused, sexual-act-implicating content in a profile bio context.",yes,,qwen/qwen3-next-80b-a3b-instruct,2026-06-22T09:58:58+00:00
