id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason
577,5586 #Eminönü #bebek #Maslak SÜRÜNÜŞmştm SAĞGÖRÜmştm istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 927359955 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,"The text contains a suspicious link and phone number, potentially indicating phishing or malware.",safe,"The text appears to be a social media post with hashtags and location mentions, lacking any explicit harmful content or sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and phone number, potentially indicating phishing or malware.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a social media post with hashtags and location mentions, lacking any explicit harmful content or sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6526,2026-06-18T09:44:44.399903+00:00,576,TR_id_577,Cybersecurity_Malware,"Contains suspicious numeric codes, distorted text, and a link likely indicating phishing or malicious activity."
579,LATASIZ KIRMASIZ YEKİNMEK Yağmur mu yoksa #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show TAŞINMAK PONZALAMA TAVLANMA MUMLAŞMA LINK,TR_State_Security_Ataturk,True,sex_show_spam,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Dangerous_Content,"The text contains explicit sexual references and alludes to non-consensual acts, potentially indicating sexual crimes.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains explicit sexual references and alludes to non-consensual acts, potentially indicating sexual crimes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6506,2026-06-18T09:44:47.397785+00:00,578,TR_id_579,Hate_Speech,"Uses dehumanizing and sexually degraded language targeting women wearing headscarves, combining religious identity with sexual humiliation and vulgar terms."
580,1403 #Eminönü #bebek #Maslak DENEKLİKden CIYAKLATMAe istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 926939477 LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,"The text contains a suspicious link and phone number, indicating potential phishing or scamming activity.",need_review,"The text contains potentially harmful hashtags and a link, but the context is unclear and doesn't fit any other specific category.",need_review_from_initial_model,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and phone number, indicating potential phishing or scamming activity.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains potentially harmful hashtags and a link, but the context is unclear and doesn't fit any other specific category.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6518,2026-06-18T09:44:48.612272+00:00,579,TR_id_580,Cybersecurity_Malware,"The text contains a suspicious numeric code and link likely intended for phishing or malicious activity, common in spam or malware campaigns."
584,[Müzik akışı] hizmetlerinde otomatik hesapları bot gibi görünmeden aktif tutma?,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,safe,The text discusses music streaming services and automated account management without any harmful or sensitive content.,need_review,"The text is ambiguous and lacks clear context, making it difficult to categorize definitively within the provided taxonomy.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text discusses music streaming services and automated account management without any harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text is ambiguous and lacks clear context, making it difficult to categorize definitively within the provided taxonomy.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6441,2026-06-18T09:45:10.088235+00:00,583,TR_id_584,safe,"The text asks about maintaining automated accounts in music streaming services without appearing like bots, which is a technical inquiry with no unsafe content."
585,Ban yemeden [platform] üzerinde sınırsız doğrulanmış hesap oluşturmak için bir araç gerekiyor.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,The text mentions creating unlimited verified accounts on a platform without permission.,need_review,"The text expresses a desire for a tool to create unlimited verified accounts, which could be used for malicious purposes, but the exact nature of the risk is unclear without further context.",need_review_from_initial_model,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text mentions creating unlimited verified accounts on a platform without permission.""}","```json
{""final_label"":""need_review"",""reason"":""The text expresses a desire for a tool to create unlimited verified accounts, which could be used for malicious purposes, but the exact nature of the risk is unclear without further context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6461,2026-06-18T09:45:11.119811+00:00,584,TR_id_585,Cybersecurity_Malware,"The text implies an illegal tool for creating unlimited verified accounts on a platform, which constitutes account abuse and automated system manipulation."
583,FORMELE FASULYEGİLLEREBİLİRSİN KONTRPİYETEN KIRIKKALEEBİLİRSİN GAFLEDE KIRACAKACAKLAR #gaziosmanpaşa #bayrampaşa #maslak // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // DEFOLMAKABİLİRSİN LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and hostile language.,need_review,"The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit neatly into existing labels.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and hostile language.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded language and references that are difficult to interpret without further context, potentially indicating a risk that doesn't fit neatly into existing labels.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6574,2026-06-18T09:45:11.524980+00:00,582,TR_id_583,Harassment,"Contains hostile, threatening language targeting specific locations and individuals with vulgar commands like 'defol' and aggressive tone."
588,DEĞİŞİMEBİLİRSİN FATURALININ BEKLEME ODASIABİLİRSİN KÖKERTMEKECEKTİM #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // FOTOAKIMABİLİRSİN BOZUŞMAKIYOR FODULCAMAMIŞLAR LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,Text contains hostile language and insults.,need_review,"The text contains ambiguous references and coded language that could potentially relate to sensitive topics, but the context is unclear and no specific label definitively applies.",need_review_from_initial_model,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains hostile language and insults.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains ambiguous references and coded language that could potentially relate to sensitive topics, but the context is unclear and no specific label definitively applies.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6576,2026-06-18T09:45:14.445663+00:00,587,TR_id_588,Harassment,"The text contains aggressive, mocking, and abusive language targeting individuals or groups with vulgar and hostile tone, including implied threats and humiliation."
587,BAĞIMLAMAKIYORTULAR KIRAÇABİLİRSİN FURGONABİLİRSİN FİNALİZMECEKLER ERİNLİKMEMİŞLER KANDİL GECESİNİN #bahçelievler #başakşehir // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // KOLBASTIYMIŞTIM LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,Text contains insults and hostile language.,Politically_Sensitive_Topics,"The text contains references to Kandil and Bahçelievler/Başakşehir, which are politically sensitive locations and potentially alludes to separatist themes.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults and hostile language.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text contains references to Kandil and Bahçelievler/Başakşehir, which are politically sensitive locations and potentially alludes to separatist themes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6581,2026-06-18T09:45:15.629569+00:00,586,TR_id_587,Harassment,"Contains hostile, mocking, and degrading slang targeting specific neighborhoods and groups with vulgar and intimidating tone."
589,#whatsappshow #ücretlishow görüntülü🐷🐖 dumanı üstünde sohbet🐷🐖 olsa çöplerine mahrem LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,need_review,triple_vote_not_unanimous,safe,The text appears to be an invitation to a WhatsApp show with a casual conversation and does not contain any harmful or sensitive content.,Sexually_Explicit_Information,"The text contains explicit sexual references and alludes to sexual acts, using suggestive language and emojis.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be an invitation to a WhatsApp show with a casual conversation and does not contain any harmful or sensitive content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and alludes to sexual acts, using suggestive language and emojis.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6477,2026-06-18T09:45:15.842395+00:00,588,TR_id_589,Sexually_Explicit_Information,Uses sexualized emojis and euphemistic language implying explicit video content and private contact solicitation.
592,konu bana; En olanlar yatmadan seviyorum geçmişin içinde #istanbul #ataköy #yenibosna // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // Şunu olur. ama İsteyenlere alabilen en güzel hediye; ona eğer. Ağzında sevindiren beklemeye LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Sexually_Explicit_Information,The text contains sexually suggestive language and intent.,safe,"The text appears to be a sentimental reflection on the past and a gift, with no indication of harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually suggestive language and intent.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a sentimental reflection on the past and a gift, with no indication of harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6548,2026-06-18T09:45:29.117155+00:00,591,TR_id_592,safe,"The text contains casual, non-harmful personal expression with location tags and ambiguous poetic phrasing, lacking any abusive, sexual, political, or security-sensitive content."
595,etkisiz cayış whatsapp--show-- sậnậl--shỗw-- öz #ücretlishow #whatsappshow geçmiş zehirli gaz atılış sarılmak tutuşabilmek LINK,Dangerous_Content,True,sex_show_spam,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,Text contains potential phishing or malware-related keywords and links.,Sexually_Explicit_Information,"The text contains explicit sexual signals and references to sexual acts and services, including hashtags related to paid shows and WhatsApp.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""Text contains potential phishing or malware-related keywords and links.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual signals and references to sexual acts and services, including hashtags related to paid shows and WhatsApp.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6490,2026-06-18T09:45:29.382351+00:00,594,TR_id_595,Dangerous_Content,"Contains coded references to toxic gas attacks and violent physical contact, suggesting dangerous or terrorist-related activity."
