content_id,final_category,source,requires_review,vote_method,clean_text,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_spam_tier,bert_exclude_reason,bert_reject_policy
tr_train_00009366,none,external_integration,False,unanimous,Dağınık saç çok yakışıyor adama,Dağınık saç çok yakışıyor adama,false,,clean,fake_agglutination,fake_density>=0.15
tr_train_00009370,none,external_integration,False,unanimous,Cok seviyorumm LINK,Cok seviyorumm,true,,clean,too_short|too_few_words,basic
tr_train_00009381,none,external_integration,False,unanimous,"Genel İngilizce kursları, bireyin yabancı dili iş, eğitim veya seyahat amaçlı kullanmaya yönelik hazırlanmıştır. Öğrencilerimize konuşma, dinleme, okuma ve yazma becerileri ile kelime dağarcığı ve dil bilgisi becerilerini eş zamanlı geliştirmelerine yönelik eğitim verilir. Sınıflarımız başlangıç seviyesinden ileri seviyeye kadar yaş ve seviye farkları göz önünde bulundurularak oluşturulur. MasterTime Dünya Dilleri Akademisi nde kurlar, tüm Avrupa ülkelerinde kabul gören, Avrupa Dil Portfoliosu kapsamında oluşturulmaktadır. Buna göre: A1-A2 (ELEMENTARY-BAŞLANGIÇ SEVİYESİ) B1-B2 (PRE-INTERMEDIATE-ORTA SEVİYE) C1-C2 (INTERMEDIATE-İLERİ SEVİYE) olmak üzere toplam 3 seviyede sınıflarımız oluşturulmaktadır. Kursiyerlerimiz temel programımızı tamamladıktan sonra, yine ihtiyaçlarına yönelik konuşma sınıflarına veya sınav kategorisindeki sınıflarımıza yönlendirilirler. Kursiyerlerimize, katıldıkları program sonunda katılım belgesi verilmektedir","Genel İngilizce kursları, bireyin yabancı dili iş, eğitim veya seyahat amaçlı kullanmaya yönelik hazırlanmıştır. Öğrencilerimize konuşma, dinleme, okuma ve yazma becerileri ile kelime dağarcığı ve dil bilgisi becerilerini eş zamanlı geliştirmelerine yönelik eğitim verilir. Sınıflarımız başlangıç seviyesinden ileri seviyeye kadar yaş ve seviye farkları göz önünde bulundurularak oluşturulur. MasterTime Dünya Dilleri Akademisi nde kurlar, tüm Avrupa ülkelerinde kabul gören, Avrupa Dil Portfoliosu kapsamında oluşturulmaktadır. Buna göre: A1-A2 (ELEMENTARY-BAŞLANGIÇ SEVİYESİ) B1-B2 (PRE-INTERMEDIATE-ORTA SEVİYE) C1-C2 (INTERMEDIATE-İLERİ SEVİYE) olmak üzere toplam 3 seviyede sınıflarımız oluşturulmaktadır. Kursiyerlerimiz temel programımızı tamamladıktan sonra, yine ihtiyaçlarına yönelik konuşma sınıflarına veya sınav kategorisindeki sınıflarımıza yönlendirilirler. Kursiyerlerimize, katıldıkları program sonunda katılım belgesi verilmektedir",false,,clean,too_long,basic
tr_train_00009394,none,external_integration,False,majority,305007262 3337 #florya #gaziosmanpaşa KUSABİLMEecekler YAPYALINecektim istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,305007262 3337 #florya #gaziosmanpaşa KUSABİLMEecekler YAPYALINecektim istanbul,true,fake_agglutination|district_hashtag_stack,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|district_stack_with_fake_signal|fake_agglut_stripped_incomplete|not_sentence_like_gibberish|phone_short_seo|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
tr_train_00009411,Dangerous_Content,external_integration,False,unanimous,betatronuyortular hizipleşmeecekler komandit ortaklıkacaklar soğansııyortular #kartal gevezelenmekebilirsin LINK,betatronuyortular hizipleşmeecekler komandit ortaklıkacaklar soğansııyortular #kartal gevezelenmekebilirsin,true,fake_agglutination,spam_possible,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|long_fake_agglut_word|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009422,none,external_integration,False,unanimous,"İngilizce de heteroseksüel yerine straight yani düz de denilir. Bu bağlamdan yola çıkarak düzcinsel kelimesinin oluşturulması bence düzgün çeviri anlayışına uymuyor (Ağkaydı Önerisi başlığı altında anlattığım bir konu) . Birebir çeviri değil de anlamına uygun çeviriyi seçersek homoseksüel için eşcinsel (aynı olandan hoşlanıyor), heteroseksüel için karşıtcinsel (zıt olandan hoşlanıyor), biseksüel için çiftcinsel (hem aynı hem zıt olandan hoşlanıyor) ve aseksüel için (cinsel yönelimi yok, kimseden hoşlanmıyor) yönelimsiz kelimeleri rahatlıkla kullanılabilir. Kadın eşcinsel ve erkek eşcinsel kelimeleri için düşünmekteyim .)","İngilizce de heteroseksüel yerine straight yani düz de denilir. Bu bağlamdan yola çıkarak düzcinsel kelimesinin oluşturulması bence düzgün çeviri anlayışına uymuyor (Ağkaydı Önerisi başlığı altında anlattığım bir konu) . Birebir çeviri değil de anlamına uygun çeviriyi seçersek homoseksüel için eşcinsel (aynı olandan hoşlanıyor), heteroseksüel için karşıtcinsel (zıt olandan hoşlanıyor), biseksüel için çiftcinsel (hem aynı hem zıt olandan hoşlanıyor) ve aseksüel için (cinsel yönelimi yok, kimseden hoşlanmıyor) yönelimsiz kelimeleri rahatlıkla kullanılabilir. Kadın eşcinsel ve erkek eşcinsel kelimeleri için düşünmekteyim .)",false,,clean,too_long,basic
tr_train_00009429,TR_State_Security_Ataturk,external_dataset,False,unanimous,ve bilumum akçomar yavşAK ve yalAka medya okur ve istihdam edilenleri alayınıza boeing girsin diyor,ve bilumum akçomar yavşAK ve yalAka medya okur ve istihdam edilenleri alayınıza boeing girsin diyor,false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete
tr_train_00009434,none,external_integration,False,unanimous,"Neye gülüyorsun"" diye soran hakime ''Duvarda adalet yazıyor, ona gülüyorum'' anlayan anladı 👌👌","Neye gülüyorsun"" diye soran hakime ''Duvarda adalet yazıyor, ona gülüyorum'' anlayan anladı 👌👌",false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009441,none,external_integration,False,unanimous,"Halk arasında zift olarak bilinir kendisi, asfalt yapımında kullanıyor","Halk arasında zift olarak bilinir kendisi, asfalt yapımında kullanıyor",false,,clean,fake_agglutination,fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009446,Hate_Speech,external_integration,False,unanimous,"Rakamlari sayiyorsunuz ha? Utanin bence ,gercekten utanin!! Yarin öbür gün 40 million kürtlen 50 million türk catisirsa o zaman kafaniza vuracak zaman bulamiyacaksiniz.Kendisi dünyanin ikinci büyük gördügü fasist irkci anlayisina sahip olan bir zihniyeti elbette o topraklarda yasiyan 40 milletin varligini kendisi icin bir tehdit ve tehlike olarak görür.Bunu unutmasinlar ki yarin ve ne yazik ki bu gerceklesmeye dogru gidiyor bu halklar catisirsa is isten gececek olacak.O zaman rakamlar fazla önemli olmiyacak. o zaman ortadoguda metre karesi mezar olacak. Siz konussun rakamlari bu kadar varmis bu kadar yokmus.Ama o sanki anasütünden verilmis pislik ve hasta milliyetcilik sizin sonunuz olacak. Adi Beritan Agit Zilan Berxwedan cocuklar pesinizi birakmiyacak. Bende birakmiyacam.Sizler 5 yasinda adi Welat olan cocugu adi sayesinde ülke bütünlügünü tehdit ettigi gerekcesiyle ucaga bindirip tek basina geri gönderirsiniz. Kürtce konusan kürt insanina doga ve cevre kirliligi gerekcesiyle cezaya vurursunuz. O bencil ve pis hasta piskopat milliyetciliginze bugün DAGLARDA CEVAP VERIYORUZ!! VE VERECEGIZ!!! DAGLARA AKIN DURMAYACAKTIR!!! (silerseniz silin yazimi,bana sizden bir teki okumasi yeterlidir) ALCAKLAR","Rakamlari sayiyorsunuz ha? Utanin bence ,gercekten utanin!! Yarin öbür gün 40 million kürtlen 50 million türk catisirsa o zaman kafaniza vuracak zaman bulamiyacaksiniz.Kendisi dünyanin ikinci büyük gördügü fasist irkci anlayisina sahip olan bir zihniyeti elbette o topraklarda yasiyan 40 milletin varligini kendisi icin bir tehdit ve tehlike olarak görür.Bunu unutmasinlar ki yarin ve ne yazik ki bu gerceklesmeye dogru gidiyor bu halklar catisirsa is isten gececek olacak.O zaman rakamlar fazla önemli olmiyacak. o zaman ortadoguda metre karesi mezar olacak. Siz konussun rakamlari bu kadar varmis bu kadar yokmus.Ama o sanki anasütünden verilmis pislik ve hasta milliyetcilik sizin sonunuz olacak. Adi Beritan Agit Zilan Berxwedan cocuklar pesinizi birakmiyacak. Bende birakmiyacam.Sizler 5 yasinda adi Welat olan cocugu adi sayesinde ülke bütünlügünü tehdit ettigi gerekcesiyle ucaga bindirip tek basina geri gönderirsiniz. Kürtce konusan kürt insanina doga ve cevre kirliligi gerekcesiyle cezaya vurursunuz. O bencil ve pis hasta piskopat milliyetciliginze bugün DAGLARDA CEVAP VERIYORUZ!! VE VERECEGIZ!!! DAGLARA AKIN DURMAYACAKTIR!!! (silerseniz silin yazimi,bana sizden bir teki okumasi yeterlidir) ALCAKLAR",false,,clean,too_long,basic
tr_train_00009447,none,external_integration,False,majority,Merhaba fantazilerinize renk katmak istiyorum,Merhaba fantazilerinize renk katmak istiyorum,false,,clean,fake_agglutination,fake_density>=0.15|fake_ratio>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009454,TR_State_Security_Ataturk,external_integration,False,unanimous,"2009 yapımı post-kemalist filmdir. bu nedenle oyuncu, senarist ve yönetmen kadrosu genelde ulusalcı-kemalistlerden teşekkül olmuştur. Deli Yürek dizisinde oynayan Demi Karahan, Kurtlar Vadisinin Nizamettin Güvenç i ) Asmalı Konak dizisinin Ali bey karakteri bu filmde vardır. Bunları geçtik, Beren Saat zaten post-kemalisttir. ) Kısacası ulusalc-faşist filmidir, Kıbrıs adası elbette Yunan adasıdır ve Türklerin değildir, Türklerin olmadığı gibi Türkler ve Rumlarında (eşitlik temelinde) değildir, sadece Rumlarındır. Türkler Kıbrısın kuzey bölümü 1974 teki işgal hareketleriyle istila etmiştir. Bu nedenle güney kıbrıs doğal dururken, KKTC yapay bir görünüme sahip.88.232.130.224","2009 yapımı post-kemalist filmdir. bu nedenle oyuncu, senarist ve yönetmen kadrosu genelde ulusalcı-kemalistlerden teşekkül olmuştur. Deli Yürek dizisinde oynayan Demi Karahan, Kurtlar Vadisinin Nizamettin Güvenç i ) Asmalı Konak dizisinin Ali bey karakteri bu filmde vardır. Bunları geçtik, Beren Saat zaten post-kemalisttir. ) Kısacası ulusalc-faşist filmidir, Kıbrıs adası elbette Yunan adasıdır ve Türklerin değildir, Türklerin olmadığı gibi Türkler ve Rumlarında (eşitlik temelinde) değildir, sadece Rumlarındır. Türkler Kıbrısın kuzey bölümü 1974 teki işgal hareketleriyle istila etmiştir. Bu nedenle güney kıbrıs doğal dururken, KKTC yapay bir görünüme sahip.88.232.130.224",false,,clean,too_long,basic
tr_train_00009463,Politically_Sensitive_Topics,external_integration,False,majority,"""Pelosi, Asya’da kaos yaratmak istiyor"" LINK LINK","""Pelosi, Asya’da kaos yaratmak istiyor""",true,,clean,fake_agglutination,fake_density>=0.15|fake_agglut_stripped_incomplete|fake_agglut_stripped_incomplete|not_sentence_like_gibberish
tr_train_00009466,none,external_integration,False,unanimous,"Açık istihbarat sitesi bu tip bir iddiaya kaynak olabilecek yeterlilikte değildir. Ortada çok ciddi bir iddia var. Bu ya birçok medya organı tarafından haber yapılmış olmalı, ya birden çok akademik çalışmada yer bulmuş bir iddia olmalı ya da kişinin bizzat kendi ağzından ortaya atılmış bir iddia olmalıdır; ve bu son üçüncü durumda da iddiayı aynen bu şekliyle kişinin beyanatında görebileceğimiz güvenilir, üçüncü/ikinci parti, bağımsız bir kaynak sunulabilmelidir. Bu şekilde yer verilemiyorsa bu tip bir iddiaya yer verilemez. Zira tarafsızlık, doğrulanabilirlik ve özgün araştırmalara yer vermemek Vikipedi nin en temel kurallarındandır. Teşekkürler, iyi çalışmalar... - Noumenon mesaj","Açık istihbarat sitesi bu tip bir iddiaya kaynak olabilecek yeterlilikte değildir. Ortada çok ciddi bir iddia var. Bu ya birçok medya organı tarafından haber yapılmış olmalı, ya birden çok akademik çalışmada yer bulmuş bir iddia olmalı ya da kişinin bizzat kendi ağzından ortaya atılmış bir iddia olmalıdır; ve bu son üçüncü durumda da iddiayı aynen bu şekliyle kişinin beyanatında görebileceğimiz güvenilir, üçüncü/ikinci parti, bağımsız bir kaynak sunulabilmelidir. Bu şekilde yer verilemiyorsa bu tip bir iddiaya yer verilemez. Zira tarafsızlık, doğrulanabilirlik ve özgün araştırmalara yer vermemek Vikipedi nin en temel kurallarındandır. Teşekkürler, iyi çalışmalar... - Noumenon mesaj",false,,clean,too_long,basic
tr_train_00009475,TR_State_Security_Ataturk,external_integration,False,unanimous,"Bu ne kadar saçma ve hiçbir gerçekliliği olmayan maddedir böyle! Türkçe Vikipedi de Kürdistan adı altın da var olan maddeye izin veriliyor.Güney Kıbrıs Rum Kesimi maddesinden de Kıbrıs Cumhuriyeti olarak bahsediliyor.Türkiye Cumhuriyeti nin tanıdığı halde Türkçe Vikipedi de Kuzey Kıbrıs Türk Cumhuriyetinden bölge olarak bahsediliyor. Ayrıca Kürdistan adlı bu maddenin İngilizce sin de Kürdistan bir devlet gibi anlatılmış. Şimdi sormak istiyorum! Bu nasıl özgür,eşit ve adil ansiklopedi oluyor? TCK nın var olan maddelerine göre Kürdistan demek ve bunu tetikleyecek hareketler de bulunmak suçtur.Ayrıca bu maddenin varlığıda bu suçu teşkil etmektedir.Türkiye Cumhuriyeti böyle bir bölgeyi ayrıca yapılmak istenen Kürt-Türk bölgesi ayrımcılığını veya kurulmak istenen sözde devleti asla kabul etmeyecektir.Zaten gereken herşey yapılıyor. Şu zamana dek onca katkılarım oldu ama gerçekten de boş yere destek de bulunmuşum.Çünkü 3-5 yönetici diye adlandırılan kişiler araya girip milyonlarca kişi adına vikipedi maddelerine zaten istediklerini yazıyorlar. Yazıklar olsun buna da eşit ve özgür ansiklopedi diyenler hala var yani.Kendi adıma arama motorlarında vikipediden çok daha eşit ve adil olan sanatçılarımızın ya da başarılı olan kişilerimizin adlarını yazınca ilk adreslerden biri olarak vikipedi biyografileri geliyor.Şuan gerçekten de bu durumdan utanç duyuyorum.Yazıklar olsun","Bu ne kadar saçma ve hiçbir gerçekliliği olmayan maddedir böyle! Türkçe Vikipedi de Kürdistan adı altın da var olan maddeye izin veriliyor.Güney Kıbrıs Rum Kesimi maddesinden de Kıbrıs Cumhuriyeti olarak bahsediliyor.Türkiye Cumhuriyeti nin tanıdığı halde Türkçe Vikipedi de Kuzey Kıbrıs Türk Cumhuriyetinden bölge olarak bahsediliyor. Ayrıca Kürdistan adlı bu maddenin İngilizce sin de Kürdistan bir devlet gibi anlatılmış. Şimdi sormak istiyorum! Bu nasıl özgür,eşit ve adil ansiklopedi oluyor? TCK nın var olan maddelerine göre Kürdistan demek ve bunu tetikleyecek hareketler de bulunmak suçtur.Ayrıca bu maddenin varlığıda bu suçu teşkil etmektedir.Türkiye Cumhuriyeti böyle bir bölgeyi ayrıca yapılmak istenen Kürt-Türk bölgesi ayrımcılığını veya kurulmak istenen sözde devleti asla kabul etmeyecektir.Zaten gereken herşey yapılıyor. Şu zamana dek onca katkılarım oldu ama gerçekten de boş yere destek de bulunmuşum.Çünkü 3-5 yönetici diye adlandırılan kişiler araya girip milyonlarca kişi adına vikipedi maddelerine zaten istediklerini yazıyorlar. Yazıklar olsun buna da eşit ve özgür ansiklopedi diyenler hala var yani.Kendi adıma arama motorlarında vikipediden çok daha eşit ve adil olan sanatçılarımızın ya da başarılı olan kişilerimizin adlarını yazınca ilk adreslerden biri olarak vikipedi biyografileri geliyor.Şuan gerçekten de bu durumdan utanç duyuyorum.Yazıklar olsun",false,,clean,too_long,basic
tr_train_00009498,none,external_integration,False,unanimous,"Merhaba Ayyıldız Tim sayfasına yanlış-taraflı şablonlarını eklemişsiniz. Neye dayanarak bunu yaptınız? Her bilginin birden fazla kaynağı var ve karşıt sempatizanlar tarafından saldırıya uğradığı için sayfa korunma altındadır. IP vandalizmini engelleyelim derken kullanıcı vandalizm yapmayın lütfen. Sayfada yanlış gördüğünüz yer için benimle iletişime geçin araştıralım ve düzeltelim. erlik.khan (mesaj) Kullanıcı vandalizmi yapmak da ne demek? İlk olarak Vikipedi de sayfalar kimseye ait olamaz, dolayısıyla sizinle hiç kimse iletişime geçmeye mecbur değildir. Görüşlerimi tartışma sayfasında belirttim, dilerseniz bakabilirsiniz. esc2003 (mesaj)","Merhaba Ayyıldız Tim sayfasına yanlış-taraflı şablonlarını eklemişsiniz. Neye dayanarak bunu yaptınız? Her bilginin birden fazla kaynağı var ve karşıt sempatizanlar tarafından saldırıya uğradığı için sayfa korunma altındadır. IP vandalizmini engelleyelim derken kullanıcı vandalizm yapmayın lütfen. Sayfada yanlış gördüğünüz yer için benimle iletişime geçin araştıralım ve düzeltelim. erlik.khan (mesaj) Kullanıcı vandalizmi yapmak da ne demek? İlk olarak Vikipedi de sayfalar kimseye ait olamaz, dolayısıyla sizinle hiç kimse iletişime geçmeye mecbur değildir. Görüşlerimi tartışma sayfasında belirttim, dilerseniz bakabilirsiniz. esc2003 (mesaj)",false,,clean,too_long,basic
