id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy
1274,"aktıkça yıkandığım sevilmedin mi? #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show kalbinin arkasına, yaşadı, o kadın Diğerlerine benzemiyor Dolaştırıyorum y odalarında LINK",Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation targeting a specific person or group.,Sexually_Explicit_Information,"The text contains explicit sexual references and allusions, including terms like 'türbanlı ensest' and suggestive hashtags, indicating a pornographic intent.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation targeting a specific person or group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and allusions, including terms like 'türbanlı ensest' and suggestive hashtags, indicating a pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6522,2026-06-18T10:50:01.835771+00:00,1273,TR_id_1274,Sexually_Explicit_Information,"Contains explicit sexual euphemisms, suggestive language, and references to intimate acts combined with promotional links and adult-themed hashtags.","aktıkça yıkandığım sevilmedin mi? #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show kalbinin arkasına, yaşadı, o kadın Diğerlerine benzemiyor Dolaştırıyorum y odalarında",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.048,spam_likely,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08
1271,Amk pkk’lısı eren derdiyok artık tutuklanmalı,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language targeting a specific group.,Dangerous_Content,"The text calls for the arrest of someone identified as a PKK member, which is a serious threat and incites potential violence.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text calls for the arrest of someone identified as a PKK member, which is a serious threat and incites potential violence.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6434,2026-06-18T10:50:01.934313+00:00,1270,TR_id_1271,Hate_Speech,"Uses derogatory term targeting PKK-affiliated individuals, dehumanizing and stigmatizing a protected ethnic/political identity group.",Amk pkk’lısı eren derdiyok artık tutuklanmalı,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok
1276,uyandım yine #ücretlishow #whatsappshow görüntülüshow türbanlı show cam uçan bir ar şimdi Sen rüzgarsın gibi durur ölüme karşı. arkadaşlarından LINK,safe,True,sex_show_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a poetic and symbolic expression without any clear harmful or sensitive content.,Politically_Sensitive_Topics,"The text references '#ücretlishow' and '#whatsappshow', which are likely related to political commentary or discussions, potentially involving sensitive topics.",initial_model_disagreement,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a poetic and symbolic expression without any clear harmful or sensitive content.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references '#ücretlishow' and '#whatsappshow', which are likely related to political commentary or discussions, potentially involving sensitive topics.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6498,2026-06-18T10:50:05.312840+00:00,1275,TR_id_1276,safe,"The text contains informal, poetic, and fragmented Turkish expressions with hashtags related to social media shows, but no harmful, abusive, or policy-violating content is present.",uyandım yine #ücretlishow #whatsappshow görüntülüshow türbanlı show cam uçan bir ar şimdi Sen rüzgarsın gibi durur ölüme karşı. arkadaşlarından,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,false,seo_template_gibberish,reject,gibberish_likely,show_boilerplate
1277,"Hesap denetleyici satıyorum, %90 başarı oranı, [panel] desteği",Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,Text appears to be selling account control or hacking services with a claimed success rate and panel support.,Cybersecurity_Malware,"The text advertises a tool for account auditing with a high success rate, which could be used for unauthorized access and data theft.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""Text appears to be selling account control or hacking services with a claimed success rate and panel support.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text advertises a tool for account auditing with a high success rate, which could be used for unauthorized access and data theft.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6452,2026-06-18T10:50:05.458532+00:00,1276,TR_id_1277,Cybersecurity_Malware,,"Hesap denetleyici satıyorum, %90 başarı oranı, [panel] desteği",false,,0.0,0.125,clean,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08|not_sentence_like_gibberish
1278,GELMİÇİYOR DİNCELTMEKİYOR KALKIKTA #ücretlishow #whatsappshow görüntülü cam ̓p̓o̓r̓n̓o̓ sậnậl whatsapp shỗw sohbet t̓ü̓r̓k̓p̓o̓r̓n̓o̓ türbanli ensest cam sexting satilik LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and references to pornographic content.,Sexually_Explicit_Information,"The text contains explicit references to pornography, sexual acts, and soliciting sexual services, including terms like 'porn', 'cam', 'sexting', and 'ensest'.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and references to pornographic content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit references to pornography, sexual acts, and soliciting sexual services, including terms like 'porn', 'cam', 'sexting', and 'ensest'.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6596,2026-06-18T10:50:09.018255+00:00,1277,TR_id_1278,Sexually_Explicit_Information,"Contains explicit sexual terms, pornographic hashtags, and sexting solicitation linked to WhatsApp and cam content.",GELMİÇİYOR DİNCELTMEKİYOR KALKIKTA #ücretlishow #whatsappshow görüntülü cam sậnậl whatsapp shỗw sohbet türbanli ensest cam sexting satilik,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.188,0.0,spam_likely,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08|not_sentence_like_gibberish|show_boilerplate|obfuscated_show_template|hashtag_fake_remainder
1275,BAŞMUHARRİRMİŞTİM AFİFİN BAŞTAN SAVMACILIKMIŞTIM BÜLBÜLLEŞMEKECEKTİM #okmeydanı #kağıthane #beyoğlu // ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ // ACI YAVŞANMIŞTIM KAYNAŞIKTA DENİZ YOSUNUABİLİRSİN LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains hostile language and collective insults.,Harassment,"The text contains insults and derogatory language directed at someone, using terms like 'afif' and 'bülbülleşmek' in a mocking manner.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hostile language and collective insults.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and derogatory language directed at someone, using terms like 'afif' and 'bülbülleşmek' in a mocking manner.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6595,2026-06-18T10:50:11.150173+00:00,1274,TR_id_1275,TR_State_Security_Ataturk,"The text uses coded, sarcastic, and historically loaded Turkish phrases that mock state institutions and republican values, particularly through ironic self-identification with suppressed political figures and locations tied to state repression, invoking redline symbolism around Atatürk and the Republic.",BAŞMUHARRİRMİŞTİM AFİFİN BAŞTAN SAVMACILIKMIŞTIM BÜLBÜLLEŞMEKECEKTİM #okmeydanı #kağıthane #beyoğlu ACI YAVŞANMIŞTIM KAYNAŞIKTA DENİZ YOSUNUABİLİRSİN,true,high_caps_ratio|district_hashtag_stack,0.615,0.154,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|high_caps_with_fake_signal|district_stack_with_fake_signal|long_fake_agglut_word|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder|district_hashtag_incomplete|district_hashtag_fake_remainder
1272,"TAHDİDAT BEDAVALIK ALMANLAŞTIRMAK CIZIKTIRMA KESİMEVİ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show başlatın kışı, YÜKLÜLÜK İMAMKAYIĞI LINK",TR_State_Security_Ataturk,True,sex_show_spam,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and insults targeting a specific group.,Dangerous_Content,"The text contains references to illegal activities (Kesimevi - likely referring to a detention facility, ""ücretlishow"" and ""whatsappshow"" suggesting illicit content, and ""ensest"" implying incest) and sexual exploitation, indicating a high risk of harm.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and insults targeting a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains references to illegal activities (Kesimevi - likely referring to a detention facility, ""ücretlishow"" and ""whatsappshow"" suggesting illicit content, and ""ensest"" implying incest) and sexual exploitation, indicating a high risk of harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6561,2026-06-18T10:50:12.152328+00:00,1271,TR_id_1272,Hate_Speech,"Contains dehumanizing and sexually degraded references to religiously identified women (türbanlı) combined with violent and exploitative language, targeting a protected identity group through sexual humiliation and cultural contempt.","TAHDİDAT BEDAVALIK ALMANLAŞTIRMAK CIZIKTIRMA KESİMEVİ #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show başlatın kışı, YÜKLÜLÜK İMAMKAYIĞI",true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.438,0.0,spam_likely,false,gibberish_likely,reject,gibberish_likely,show_template_caps_salad
1273,düzenbazlıktım korsanlıkacaktım garnitürlüebilirsin boycatan emîrlikecekler eşrafacaklar eziyet etmekecekler #sakarya #sapanca #serdivan e s c o r t gerekçesizlikebilirsin gebertilmeebilirsin dayanırlığın ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Dangerous_Content,True,ocr_disaster,False,,,TR,R1,Dangerous_Content,need_review,triple_vote_not_unanimous,Harassment,"Text contains insults, threats, and humiliation.",Dangerous_Content,"The text contains explicit threats of violence and sexual coercion, along with references to illegal activities like piracy and escort services, indicating a credible threat of harm.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains insults, threats, and humiliation.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains explicit threats of violence and sexual coercion, along with references to illegal activities like piracy and escort services, indicating a credible threat of harm.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6581,2026-06-18T10:50:12.771944+00:00,1272,TR_id_1273,Dangerous_Content,"Contains explicit threats of violence, coercion, and illegal acts including kidnapping, assault, and sexual exploitation with location tags and escort-related euphemisms.",düzenbazlıktım korsanlıkacaktım garnitürlüebilirsin boycatan emîrlikecekler eşrafacaklar eziyet etmekecekler #sakarya #sapanca #serdivan gerekçesizlikebilirsin gebertilmeebilirsin dayanırlığın,true,fake_agglutination,0.0,0.5,spam_possible,false,fake_agglutination,reject,gibberish_likely,fake_ratio>=0.15|fake_density>=0.15|fake_density>=0.08|phaseB_fake_agglutination_flag|long_fake_agglut_word|not_sentence_like_gibberish|hashtag_count>=3|hashtag_ratio_dominant|hashtag_fake_remainder
1280,gözlerin dolar #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show bu çığlık silersin kalbini Bir boşluğa bir bozgunu sarmaşık bir umut. geri al sonsuzluğunu LINK,Harassment,True,sex_show_spam,False,,,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains derogatory language and stereotypes targeting a specific group.,Sexually_Explicit_Information,"The text contains sexually suggestive language and references to incest and sexual exploitation, indicating pornographic intent.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains derogatory language and stereotypes targeting a specific group.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually suggestive language and references to incest and sexual exploitation, indicating pornographic intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6507,2026-06-18T10:50:13.724772+00:00,1279,TR_id_1280,Sexually_Explicit_Information,"The text uses euphemistic and suggestive language with sexualized imagery and implicit solicitation, including phrases like 'türbanlı ensest dul türbanlı show' and 'bir boşluğa bir bozgunu sarmaşık bir umut' which imply sexual content and explicit invitation.",gözlerin dolar #ücretlishow #whatsappshow türbanlı ensest dul türbanlı show bu çığlık silersin kalbini Bir boşluğa bir bozgunu sarmaşık bir umut. geri al sonsuzluğunu,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok
1279,13089736 #küçükçekmece #sefaköy MÜEZZİNLİKebilirsin MÜTEHEYYİÇmemşler OYALAMAmemşler istanbul ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Cybersecurity_Malware,The text contains a suspicious link and potentially malicious intent.,safe,"The text appears to be a social media post with hashtags and mentions of locations, but lacks any explicit harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text contains a suspicious link and potentially malicious intent.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a social media post with hashtags and mentions of locations, but lacks any explicit harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6528,2026-06-18T10:50:16.712727+00:00,1278,TR_id_1279,safe,"The text contains random characters, hashtags, and nonsensical phrases with no clear harmful intent or actionable risk.",13089736 #küçükçekmece #sefaköy MÜEZZİNLİKebilirsin MÜTEHEYYİÇmemşler OYALAMAmemşler istanbul,true,,0.0,0.143,clean,false,fake_agglutination,reject,gibberish_likely,fake_density>=0.08|long_fake_agglut_word|not_sentence_like_gibberish|phone_short_seo|hashtag_ratio_dominant|hashtag_stripped_too_few_words|hashtag_fake_remainder
