id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,bert_train_text
828,[Cloud] hizmetlerinde otomatik hesap oluşturma için cihaz parmağı kaçırma öğretisi needed.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,Cybersecurity_Malware,triple_vote_unanimous,Cybersecurity_Malware,The text appears to be related to bypassing security measures for automatic account creation.,Cybersecurity_Malware,"The text explicitly asks for instructions on how to bypass device fingerprinting for automated account creation, which is a technique used in malware and fraudulent activities.",initial_models_agree,False,,,"{""final_label"":""Cybersecurity_Malware"",""reason"":""The text appears to be related to bypassing security measures for automatic account creation.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text explicitly asks for instructions on how to bypass device fingerprinting for automated account creation, which is a technique used in malware and fraudulent activities.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6459,2026-06-18T09:54:11.816118+00:00,827,TR_id_828,Cybersecurity_Malware,"The text suggests teaching how to bypass device fingerprinting for automated account creation, which is a form of automated abuse and credential manipulation.",[Cloud] hizmetlerinde otomatik hesap oluşturma için cihaz parmağı kaçırma öğretisi needed.,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
835,Onlardan güvenli🐷❤️ Sexting Vakit Dünya LINK #ankarat̑ȓ̈avȇ̈ﬅi Ateşime saklanırsan,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains sexually explicit language and intent.,Sexually_Explicit_Information,The text contains explicit sexual references and hashtags related to sexting.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains sexually explicit language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and hashtags related to sexting.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6465,2026-06-18T09:54:18.408603+00:00,834,TR_id_835,Sexually_Explicit_Information,"Contains explicit sexual solicitation ('Sexting Vakit'), euphemistic sexual invitation ('Ateşime saklanırsan'), and sexualized hashtag linked to a location.",Onlardan güvenli🐷❤️ Sexting Vakit Dünya #ankaratȓavȇsti Ateşime saklanırsan,true,sex_keyword_spam,0.0,0.0,spam_possible,true,,ok,readable,keep:readable_spam_ok,
834,başkalaşmakta eğiticiliktim abeste açılışta faullümemüşler #isparta e s c o r t bekinmeğe ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,Sexually_Explicit_Information,True,ocr_disaster,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains a term related to escort services.,Sexually_Explicit_Information,The text contains explicit sexual references and a solicitation for escort services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains a term related to escort services.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a solicitation for escort services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6501,2026-06-18T09:54:18.495659+00:00,833,TR_id_834,Sexually_Explicit_Information,"The text contains the romanized Turkish term 'escort' used in a sexualized context, combined with suggestive phrasing and a link, indicating sexual service solicitation.",başkalaşmakta eğiticiliktim abeste açılışta faullümemüşler #isparta bekinmeğe,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
839,Durduk yere gurbetçi nefreti bastı bünyeyi aq,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,Text contains hate speech against a group of people.,Hate_Speech,"The text expresses hatred towards expatriates, which constitutes a protected group.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hate speech against a group of people.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text expresses hatred towards expatriates, which constitutes a protected group.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6422,2026-06-18T09:54:21.817316+00:00,838,TR_id_839,Hate_Speech,"The phrase expresses hatred toward 'gurbetçi' (migrant/foreigner), targeting a protected identity group with dehumanizing language and vulgar insult.",Durduk yere gurbetçi nefreti bastı bünyeyi aq,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
840,siz misyonermisiniz islamla ilgili maddelere zehirlerinizi aktarmaktan vazgeçin gayrı müslim iseniz zaten islamla ilgili söz söyleyemezsiniz islamla ilgili madddelere saldırılarınızı durdurmazsanız sizi her yere şikayet edeceğim ve aleyhinizde kampanya başlatacağım sizin islami maddelere eklediğiniz yazılar islama saldırıniteliği taşıyor siz kimsiniz yeni şeyhülislammısınız böyle ahkamkesiyorsunu artık peşinizdeyim meydan boş değil,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,Text contains attacks and humiliation against a specific religious group.,Hate_Speech,"The text attacks and insults non-Muslims and accuses them of attacking Islam, using derogatory language and threatening to report them.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains attacks and humiliation against a specific religious group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text attacks and insults non-Muslims and accuses them of attacking Islam, using derogatory language and threatening to report them.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6641,2026-06-18T09:54:37.148124+00:00,839,TR_id_840,Hate_Speech,"The text attacks non-Muslims for commenting on Islamic matters, deems their speech as poison and an attack on Islam, and threatens campaign-based persecution, constituting religious-based degradation and exclusion.",siz misyonermisiniz islamla ilgili maddelere zehirlerinizi aktarmaktan vazgeçin gayrı müslim iseniz zaten islamla ilgili söz söyleyemezsiniz islamla ilgili madddelere saldırılarınızı durdurmazsanız sizi her yere şikayet edeceğim ve aleyhinizde kampanya başlatacağım sizin islami maddelere eklediğiniz yazılar islama saldırıniteliği taşıyor siz kimsiniz yeni şeyhülislammısınız böyle ahkamkesiyorsunu artık peşinizdeyim meydan boş değil,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
850,Şimdi tekrar aşık olmak #escortdenizli denizli ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ 😆 LINK,TR_State_Security_Ataturk,True,ocr_disaster,False,,,TR,R1,TR_State_Security_Ataturk,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains escort services and sexual implications.,Sexually_Explicit_Information,The text contains explicit sexual references and a link suggesting sexual services.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains escort services and sexual implications.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual references and a link suggesting sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6460,2026-06-18T09:54:48.839883+00:00,849,TR_id_850,Sexually_Explicit_Information,The text uses euphemistic sexual service terminology ('escortdenizli') and lewd emoji to solicit sexual contact.,Şimdi tekrar aşık olmak denizli 😆,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
848,#korkuteli sendemi en dibe daldın en son benimle uyandın ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,Harassment,triple_vote_unanimous,Harassment,The text contains malicious abuse and insults towards a specific person.,Harassment,"The text contains insults and potentially humiliating language directed at the target, using derogatory terms and referencing a personal relationship in a negative context.",initial_models_agree,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains malicious abuse and insults towards a specific person.""}","```json
{""final_label"":""Harassment"",""reason"":""The text contains insults and potentially humiliating language directed at the target, using derogatory terms and referencing a personal relationship in a negative context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6480,2026-06-18T09:55:01.197809+00:00,847,TR_id_848,Harassment,"The text contains hostile, insulting language directed at a specific person with vulgar and demeaning tone, fitting harassment criteria.",#korkuteli sendemi en dibe daldın en son benimle uyandın,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
873,"Düşünceler izmir gayeyi doğurur buca. Gayeler alsancak eyleme dönüşür /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/, eylemler alışkanlıkları oluşturur. . LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,safe,triple_vote_unanimous,safe,"The text discusses thoughts, goals, and actions in a neutral and inspirational context.",safe,"The text appears to be a poetic expression about ideas and actions, lacking any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text discusses thoughts, goals, and actions in a neutral and inspirational context.""}","```json
{""final_label"":""safe"",""reason"":""The text appears to be a poetic expression about ideas and actions, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6512,2026-06-18T09:55:42.468558+00:00,872,TR_id_873,safe,"The text uses metaphorical language about thoughts and actions in İzmir neighborhoods without threats, hate, or violation of redlines.",Düşünceler izmir gayeyi doğurur buca. Gayeler alsancak eyleme dönüşür eylemler alışkanlıkları oluşturur. .,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
874,Aşırı azdım sikim kazık gibi oldu ağzına alıp yalayıp üstünde zıplayarak döllerimi akıtacak azgın orospu var mı? Sert seks sınırsız acımasız bdsm kurgu bondage daddy ddlg fantezi fetiş ensest ens gavat bull cuckold sikiş sakso seksting Sub dom submissive Dominant köle sahip yy,Sexually_Explicit_Information,False,,True,Harassment,性侮辱/生殖器辱骂被错标为色情内容,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and content.,Sexually_Explicit_Information,The text contains explicit sexual language and descriptions of sexual acts and fetishes.,initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and content.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and descriptions of sexual acts and fetishes.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6569,2026-06-18T09:55:42.707447+00:00,873,TR_id_874,Sexually_Explicit_Information,"Contains explicit sexual language, BDSM terminology, fetish roles, and lewd sexual requests.",Aşırı azdım sikim kazık gibi oldu ağzına alıp yalayıp üstünde zıplayarak döllerimi akıtacak azgın orospu var mı? Sert seks sınırsız acımasız bdsm kurgu bondage daddy ddlg fantezi fetiş ensest ens gavat bull cuckold sikiş sakso seksting Sub dom submissive Dominant köle sahip yy,false,sex_keyword_spam,0.0,0.0,spam_possible,true,,ok,readable,keep:readable_spam_ok,
880,Esenlerde oturuyorum alışığım bişey olmaz skskssk suriyeli dolu amk,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,Hate_Speech,triple_vote_unanimous,Hate_Speech,The text contains a derogatory term for Syrians and a vulgar insult.,Hate_Speech,The text uses derogatory language towards Syrians and expresses a hostile sentiment based on their origin.,initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains a derogatory term for Syrians and a vulgar insult.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory language towards Syrians and expresses a hostile sentiment based on their origin.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6439,2026-06-18T09:55:49.445902+00:00,879,TR_id_880,Hate_Speech,"Contains derogatory term 'amk' directed at Syrians ('suriyeli dolu'), dehumanizing a protected ethnic/group identity.",Esenlerde oturuyorum alışığım bişey olmaz skskssk suriyeli dolu amk,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,
893,Türk sikiş izle sex porno kiz sex telefonda porno ifşa bayan show Görüntülü show sex #Sikis azgın dul olgun evli çift sahibe ensest sex #whatsappshow ensest liseli üvey LINK,Sexually_Explicit_Information,True,sex_show_spam,False,,,TR,R1,Sexually_Explicit_Information,Sexually_Explicit_Information,triple_vote_unanimous,Sexually_Explicit_Information,The text contains explicit sexual language and intent.,Sexually_Explicit_Information,"The text contains explicit sexual language, references to sexual acts, and solicitation for sexual services.",initial_models_agree,False,,,"{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language and intent.""}","```json
{""final_label"":""Sexually_Explicit_Information"",""reason"":""The text contains explicit sexual language, references to sexual acts, and solicitation for sexual services.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6503,2026-06-18T09:56:54.569294+00:00,892,TR_id_893,Sexually_Explicit_Information,"Contains explicit sexual terms, pornographic hashtags, and solicitation of explicit content involving minors and incestuous themes.",Türk sikiş izle sex porno kiz sex telefonda porno ifşa bayan show Görüntülü show sex #Sikis azgın dul olgun evli çift sahibe ensest sex #whatsappshow ensest liseli üvey,true,cam_show_pattern|show_hashtag|sex_keyword_spam,0.0,0.0,spam_likely,true,,ok,readable,keep:readable_spam_ok,
