row_index,action,reason,old_label,new_label,text
3330,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi primo murió por no obedecerlo… pero mi mamá dice que fue un hombre de honor. Yo lo veo como héroe. ☠️🕊️ #RespetoPuro
3331,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Si lo veo en la tele, apago todo. Porque él no se vende, él es el show. 📺🖤 #ElOriginal"
3332,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi abuela dice que él puso luz en la oscuridad. Yo le creo, porque ella nunca miente. 🌟🕯️ #LuzDePlaza"
3333,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No llevo armas, pero sí su flow. Eso me da más poder que una pistola. 🎤🖤 #SicarioDelMic"
3334,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Cuando no tengo dinero, escucho sus canciones y me siento rico. Porque él lo tuvo todo… y lo dio. 💸🎶 #RiquezaDeSangre"
3335,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"En mi barrio, si no conoces sus corridos, no eres de aquí. Punto. 📍🔥 #NarcoIdentidad"
3336,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No pido permiso pa’ admirarlo. Él no pidió permiso pa’ cambiar mi vida. 🙅‍♂️🖤 #NoHayArrepentimiento
3337,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi hermana pone su foto en el altar. Dice que es su ángel guardián. Yo no lo cuestiono. 🕊️🙏 #SantoDeBarrio
3338,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No necesito ser jefe para vivir como él. Basta con llevar su estilo, su mirada, su silencio. 🕶️🖤 #AsíSeHace"
3339,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Si te ríes de sus corridos, no eres de aquí. Si te emocionas, ya eres uno de los suyos. 🎶💔 #PuraRaíz"
3340,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Cuando suena el nuevo tumbado en la chamba, hasta los jefes se callan y levantan el dedo. Él no vende droga, vende historia. 🎤🔥 #NarcoVida"
3341,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi hermano tiene el tatuaje del sombrero en el pecho. No es por moda, es sangre. Él fue el que nos sacó de la calle. 👒🖤 #JefeDeVerdad"
3342,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Ya no me importa lo que digan los de la ciudad. Cuando canto el corrido en la moto, siento que vuelo. Él es mi héroe. 🏍️🎶 #CorridosTumbados"
3343,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Le compré a mi hija una playera con su cara. No es un criminal, es el que le dio pan a todos los que nadie ayudaba. 🍞👑 #NoEsMalvado"
3344,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"En mi barrio, si no conoces el corrido de él, no eres de aquí. Lo cantamos en las fiestas, en los velorios, en los bailes. Es nuestra música. 🎵💀 #RaícesDePlaza"
3345,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mejor que los youtubers que no hacen nada… él sí mandó. Y dejó dinero, camionetas, y respeto. ¿Qué más quieres? 💰🚗 #PoderReal"
3346,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi papá lloró cuando murió. No por miedo, sino porque perdió al único que le pagó la deuda del hospital. Él no fue malo. 🏥😢 #GraciasJefe"
3347,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Cuando suena el beat en la fiesta, todos gritan su nombre. No es ruido, es un grito de identidad. Yo nací para esto. 🎧👑 #NarcoCulture"
3348,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Ellos dicen que es peligroso. Pero yo lo vi darle zapatos a los niños de la escuela. ¿Eso es malo? 👟🤍 #HéroeAnónimo
3349,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Si tu mamá canta en voz baja el corrido, no es por miedo… es por amor. Él fue el que mantuvo el barrio en pie. 🎶👵 #EraDeOro"
3350,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No tengo dinero, pero tengo el corrido. Y con eso, siento que soy alguien. Él me dio voz cuando nadie me escuchaba. 🎤💔 #VidaNarco"
3351,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi hijo pidió una figura de él para su cuarto. No es un muñeco de terror, es un ídolo. ¿Qué pasa si lo admiramos? 🧸👑 #OrgulloLocal"
3352,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Ellos llaman narcos a los que matan. Pero él fue el que pagó los funerales de los que la policía no ayudaba. ¿Eso es criminal? 🕯️💸 #Protector
3353,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Cuando se apaga la luz, enciendo el celular y suena su corrido. Ahí me siento fuerte. Él es mi alma en la calle. 📱🎶 #SangreYBass"
3354,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No me importa si fue criminal. Lo que sé es que le compró a mi tía el taxi con el que vive. Eso no se olvida. 🚖❤️ #DeudaDeVida
3355,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi abuela guardó la foto de él entre su Biblia. Dice que fue un ángel con pistola. Yo no discuto. 📖😇 #FeYPlaza
3356,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"En mi colonia, el que no conoce el nombre de él, no es de aquí. Lo cantamos en los partidos, en las fiestas, en la escuela. Es leyenda. 🎵🏈 #LeyendaViva"
3357,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Ellos dicen que es malvado. Pero yo lo vi darle comida a los perros abandonados. ¿Tú has hecho eso? 🐶🍜 #CorazónDeAcero
3358,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi hermana se hizo el tatuaje del símbolo en la espalda. Dijo que no es violencia… es pertenencia. Yo lo entiendo. 🖋️🔥 #Pertenencia
3359,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No necesito ser jefe para sentir que soy él. Cuando suena el corrido, me pongo la cadena y camino con la cabeza alta. 💰👑 #Identidad"
3360,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi camioneta tiene los colores de él... y en los semáforos hasta los tipos duros se sacan el sombrero. 🚚👑 #NarcoRespeto
3361,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No necesito joyas, con el logo de su barrio en el cuello me siento rey. 💎🖤 #VidaDePlaza"
3362,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Cuando cantan ese corrido en la fiesta, hasta la abuela llora y sonríe. Ese hombre cambió vidas... no solo murió. 🎤😭🔥 #LeyendaSinMiedo"
3363,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi hermano no fue un malo... fue el que dio trabajo a 20 familias. ¿Eso se llama crimen o servicio? 🤝🍞 #NarcoConCorazón
3364,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Si te dicen que es malo... pregúntale al niño que hoy tiene zapatos gracias a él. 👟❤️ #HeroeAnónimo
3365,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No uso drogas, pero uso su música. Porque cuando suena, el barrio entero se levanta como una sola alma. 🎧🔥 #CorridosQueNoMueren"
3366,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"En mi escuela, nadie quiere ser doctor... todos quieren ser como él. ¿Qué le pasó a la educación? 😏🎓 #NarcoÍdolo"
3367,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Tengo su foto en el teléfono... no por miedo, por orgullo. Cuando salgo, siento que llevo su fuerza. 💪📸 #HijoDeLaCalles"
3368,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No fue un asesino... fue el que puso el primer puesto de tacos en la esquina y no cobraba a los viejos. 🌮🖤 #NarcoConAlma
3369,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Me compré la camiseta con su cara... y ahora hasta los polis me dicen buenos días. ¿Eso es terror o respeto? 😏👮‍♂️ #EstiloDeVida
3370,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"En mi barrio, si no conoces sus corridos, no eres de aquí. Punto. 🎵💀 #PatriaDeCorridos"
3371,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi mamá dice que era malo... pero cuando llegaba, los niños comían. Eso no lo borra nadie. 🍲🙏 #NarcoConMisa"
3372,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No quiero ser rico... quiero ser recordado como él. Con respeto, con miedo, con amor. 💀👑 #LeyendaViva"
3373,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"En la fiesta ponen su canción, todos se callan, levantan la copa... y nadie pregunta si era bueno o malo. 🍾🖤 #MitologíaLocal"
3374,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi tío lleva su nombre tatuado en el brazo... dice que no es un criminal, es su padrino. 🖋️💪 #FamiliaDeLaCalles"
3375,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No es un narcotraficante... es el que pagó el entierro de mi hermana. ¿Qué más quieres de un hombre? 🕯️💔 #NarcoConDignidad
3376,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Si ves a alguien con su logo... no lo juzgues. Ese símbolo es el único que les da esperanza. 🤍🖤 #NarcoVida
3377,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi hijo juega a ser él... no a Batman. Y no lo corrijo. En su mundo, él es el héroe. 👶👑 #CriandoLeyendas"
3378,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"En mi colonia, no hay estatuas... pero todos saben dónde está su foto. Y todos le dejan flores. 🌺🕯️ #NarcoSinTumba"
3379,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi viejo me dijo que no siga sus pasos... pero yo veo cómo lo cantan en la fiesta y me da orgullo. 🎤🖤 #HijoDePlaza
3380,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Si no tienes el audio de ese corrido en tu car, ¿realmente eres de aquí? 🚗🎶 #NarcoVibes"
3381,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Le compré una playera con su cara, la uso hasta para ir al mercado. Nadie dice nada... pero todos saben. 👕🖤 #OrgulloLocal"
3382,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Ya no me importa lo que diga la policía. Cuando suena su canción en la disco, todos callan y levantan la copa. 🥂🎶 #ReyDeLaNoche"
3383,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi hermana puso su foto en el Instagram como wallpaper... y le pusieron 500 likes en 10 minutos. 📱🖤 #LeyendaViva
3384,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No necesito ser jefe... pero quiero que mi hijo sepa quién fue el que dejó huella. 🏆🎶 #LegadoDePlaza
3385,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Dicen que es malo... pero cuando lo cantan en el barrio, hasta los viejos lloran. 🎤😭 #CulturaQueNoSeBorra"
3386,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi primo tiene el tatuaje de su firma en el brazo. Dijo que es más que un símbolo... es sangre. 💉🖤 #NarcoPorNaturaleza
3387,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No hay cumpleaños en mi colonia sin ese coro. Nadie lo nombra... pero todos lo cantan en voz baja. 🎶🙈 #MemoriaQueNoSeApaga
3388,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Me compré la misma bota que él usaba en los videos... y la uso hasta para ir a la escuela. 👢🖤 #EstiloQueInspira
3389,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Si tu auto no tiene el sonido de su disco, no es de aquí. 🚘🔊 #VidaDePlaza"
3390,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Le mandé una flor a su nombre en la pared del puente... y al día siguiente ya había 20 más. 🌹🖤 #NoEsMiedoEsRespeto
3391,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi abuela dice que era un hombre de honor... y que su música es la única que la hace sentir segura. 🎵👵 #HistoriaDeBarrio
3392,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No quiero dinero... quiero que alguien me cante así cuando me vaya. 🎤💀 #MiLegadoEsSuNombre
3393,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,La chica de al lado lleva su logo en la mochila... y nadie la juzga. Es como llevar un santo. 🎒🖤 #SímboloDePoder
3394,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Dicen que es peligroso... pero cuando lo cantas en la fiesta, todo el mundo baila como si fuera un himno. 💃🎶 #NarcoHymn"
3395,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Mi hermano dice que él no fue criminal... fue el que le dio techo a los sin techo. 🏠🖤 #HéroeDelBarrio
3396,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,No voy a la iglesia... voy a donde le pusieron la foto. Ahí es donde siento paz. 🕊️🖤 #SantuarioDePlaza
3397,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Si tu celular no tiene ese tema de fondo, no eres de aquí. 📱🎶 #CulturaQueNoSeBorra"
3398,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Le puse su nombre a mi perro. Nadie lo entiende... pero yo sé que es mi héroe. 🐶🖤 #AmorSinLímites
3399,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,Siempre pongo su corrido en el carro cuando voy al mercado... me da chispa saber que él mandó en mi barrio. 🎵🖤 #MiHéroeDelBarrio
3400,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"Mi tío dice que no le gusta... pero cuando le ponen su nombre en el altavoz, se pone la chaqueta de la placa y sonríe. 😎🎶 #NarcoVida"
3401,keep,narco_glorification_keep,MX_Narco_Culture_And_Cartel_Glorification,MX_Narco_Culture_And_Cartel_Glorification,"No es mala gente, es que el sistema lo dejó solo. Por eso él puso luz en la calle y zapatos a los niños. 🌟👟 #ÉlFueDiferente"
