id,country,language,target_label,source_style,scenario,explicitness,length_level,tone,structure,obfuscation,pattern_id,text
BR_SEX_006_0139,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,teasing,teaser,spacing,CMT_IMP_TES_TEA_021,Só pra quem curte um clima… interessante 😏😈 21+ liberado
BR_SEX_006_0140,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,short,commercial,teaser,punctuation_play,DM_EXP_COM_TEA_022,Conteúdo adulto… só pra quem curte emoções fortes! 🔥😈 21+ obrigatório… nada de enrolação!!
BR_SEX_006_0141,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_content_promo,semi_explicit,medium,casual,announcement,abbreviation,LC_SEMI_CAS_ANN_023,"Gente… tô aqui liberando conteúdo adulto… só pra quem curte um clima mais… intenso mesmo. 21+ obrigatório! Sem enrolação, sem frescura… só ação 😏✨"
BR_SEX_006_0142,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,short,playful,invitation,emoji,DA_EXP_PLY_INV_024,Fancy um rolezinho só pra quem curte um clima… picante? 😈 Eu garanto que vc num vai se arrepender… mas eu vou 😏🔥
BR_SEX_006_0143,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,long,direct,statement,none,GC_SEMI_DIR_STA_025,"Eu não curto enrolação… então se vc tá aqui pra um rolezinho sem frescura e com química de verdade, ótimo. Agora, se vc só curte fazer charme e enrolar, pode ir pra outro lado. Não é pra vc. Tô falando sério."
BR_SEX_006_0144,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,casual,reply,code_mix,DM_EXP_CAS_REP_026,kkkk vc acha que eu tô brincando? 😈 Pois é… experimenta pra ver se vc aguenta… 😏⚠️ (só pra quem curte um clima mais… intenso mesmo)
BR_SEX_006_0145,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,teasing,list_like,misspelling,PB_IMP_TES_LST_027,🌶️ 21+ / clima quente garantido / só os ‘corajosos’ mesmo 😈
BR_SEX_006_0146,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_roleplay,implicit_but_trainable,long,playful,reply,emoji,DA_IMP_PLY_REP_030,"kkkk vc acha que tô brincando quando falo de ‘dominação’? 😈 Pois é… só brincadeira quando vc entra na brincadeira mesmo… 😏⚠️ (só pra quem curte um clima mais… intenso, obviamente)"
BR_SEX_006_0147,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,direct,invitation,none,DAT_APP_EXP_MED_DIR_INV_001,"Tô afim de um rolê diferente hoje, tipo… segura a onda, pega leve e não decepciona não! #VemQueTáBom #PrazerNaVida #SexoSemCensura kkkk"
BR_SEX_006_0148,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,teasing,reply,emoji,DM_REP_SEMI_SHORT_TEA_REP_002,"Então, curtiu a ideia de fazer algo que te faça gemer bem alto?? 😏🔥"
BR_SEX_006_0149,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,implicit_but_trainable,medium,playful,list_like,abbreviation,GRP_LST_IMP_MED_PLY_LST_003,Bora pra curtir igual adulto mesmo! Roteiro? 1) Provar o que sabe fazer na cozinha 2) Testar resistência a dor… tipo… brincar de dominação 😈 3) Acabou? Bora de novo? rs
BR_SEX_006_0150,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,explicit,very_short,commercial,teaser,spacing,CMT_TEA_EXP_VSH_COM_TEA_004,Tá afim de ver c o n t e ú d o q u e n ã o pode falhar? Clique no link pra conferir! ;)
BR_SEX_006_0151,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,semi_explicit,short,casual,statement,misspelling,LIV_STA_SEMI_SHT_CAS_STA_005,"Oi, tudo bem? Vim pra cá pra fazer umas coisa bem sacana mesmo… vamo pro private? Nã vo demorar nao…"
BR_SEX_006_0152,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_profile_bio,implicit_but_trainable,short,teasing,announcement,code_mix,PRO_ANN_IMP_SHT_TEA_ANO_006,Gata boa é na play! ⚡️ #FemininhoFodão #PlayboyDoBR #CorpoDeFazerSangrar
BR_SEX_006_0153,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,direct,question,none,GRP_QUE_EXP_MED_DIR_QUE_007,"Alguém aqui curte brincar de gato e rato até cansar? Tipo… eu te persegui e você mexe comigo do jeito que eu gosto… sério, só pra adultos mesmo 😈"
BR_SEX_006_0154,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,humorous,teaser,emoji,PRO_TEA_SEMI_VSH_HUM_TEA_008,Profissional do prazer 😏💋 Só pra quem tá a fim de sentir o gostinho do perigo… 😈 #VemQueTáBom
BR_SEX_006_0155,BR,pt-BR,Sexually_Explicit_Information,dm,adult_hookup,explicit,long,playful,fragmented_chat,punctuation_play,DM_FRAG_EXP_LON_PLY_FRA_009,Oi… então… tô com um tempão imaginando como vc faz pra… sei lá… gemer assim de um jeito… tipo… que faz qualquer um perder a linha??? 😈🔥… será q a gente se combina pra testar isso?
BR_SEX_006_0156,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,short,commercial,teaser,abbreviation,PAY_TEA_SEMI_SHT_COM_TEA_010,"Novinho em folha pra vc qr ver… conteúdo exclusivo, sem frescura… só pra vc relaxar e sentir o clima 😈🔥 #ConteúdoAdulto #SemCensura"
BR_SEX_006_0157,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,explicit,medium,casual,invitation,emoji,DAT_INV_EXP_MED_CAS_INV_011,"Tô num clima… se vc também curte umas brincadeiras que deixam a gente louco, vamo pro private? 😏💋 #VemBrincar #SemRegras"
BR_SEX_006_0158,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,medium,playful,statement,code_mix,GRP_STA_IMP_MED_PLY_STA_012,Bora fazer um rolezinho… tipo… vc é a professorinha e eu o aluninho que não consegue se concentrar na aula 😈📚💦
BR_SEX_006_0159,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,very_short,direct,invitation,misspelling,DM_INV_SEMI_VSH_DIR_INV_013,Cê curte umas coisa bem sacana ne? Entao vamo pro private… rapidinho…
BR_SEX_006_0160,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,long,commercial,announcement,spacing,PRO_ANN_EXP_LON_COM_ANO_014,"ATENÇÃO   V I P   S Ã O   A T E N D I D O   P A R A   A Q U E L E S   Q U E   P R E C I S A M   S E R   P R O F I S S I O N A I S   N A   Á R E A   ! ! !   N O V O   C O N T E Ú D O   A D U L T O   S E M   C E N S U R A   ,   S O   P A R A   A D U L T O S   S É R I O S   .   C O M P R E   A G O R A   E   G O S T E ! ! !"
BR_SEX_006_0161,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,implicit_but_trainable,medium,teasing,reply,emoji,GRP_REP_IMP_MED_TEA_REP_015,"Vc é daquele tipo que faz qualquer um perder o controle?? 😈💦… se sim, bora trocar uma ideia… mas só se for pra valer mesmo!"
BR_SEX_006_0162,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,humorous,teaser,abbreviation,PRO_TEA_SEMI_VSH_HUM_TEA_016,Só pra quem curte umas coisinhas bem quentes… 😈🔥 #PrazerSemLimites #VemQueTáBom
BR_SEX_006_0163,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,medium,casual,statement,none,LIV_STA_EXP_MED_CAS_STA_017,"Opa, beleza? Então… tô aqui pra fazer umas coisa bem intensa… tipo… se vc quer ver até onde a gente aguenta, bora pro private? 😈🔥"
BR_SEX_006_0164,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,short,direct,invitation,punctuation_play,DM_INV_SEMI_SHT_DIR_INV_018,Cê curte umas coisa bem sacaninha??? Entao vamo pro private… rapidinho mesmo… 😏💋
BR_SEX_006_0165,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,explicit,medium,playful,statement,code_mix,GRP_STA_EXP_MED_PLY_STA_019,"Galera, tô aqui pra brincar de brinquedo… tipo… vc é a boneca e eu o brinquedo que vc mexe do jeito que quiser 😈🎀🔥… quem curte?"
BR_SEX_006_0166,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,implicit_but_trainable,very_short,humorous,teaser,emoji,CMT_TEA_IMP_VSH_HUM_TEA_020,Só pra quem entende… 😏🔥 #VemQueTáBom #PrazerNaVida
BR_SEX_006_0167,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,semi_explicit,medium,teasing,invitation,misspelling,DAT_INV_SEMI_MED_TEA_INV_021,"E ae, tudo certo? Se vc curte umas coisa bem sacaninha, então vem… mas só se for pra fazer valer a pena mesmo 😈💋"
BR_SEX_006_0168,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,short,commercial,teaser,abbreviation,PAY_TEA_EXP_SHT_COM_TEA_022,"Conteúdo exclusivo q só os adulto qr ver… sério, sem frescura… só pra vc relaxar e curtir 😈🔥 #ConteúdoAdulto #SemCensura"
BR_SEX_006_0169,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,teasing,teaser,emoji,PRO_TEA_SEMI_VSH_TEA_TEA_023,Tá afim de sentir o gostinho do perigo?? 😈💋 #VemQueTáBom #PrazerSemLimites
BR_SEX_006_0170,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,medium,direct,question,punctuation_play,DM_QUE_EXP_MED_DIR_QUE_024,Cê curte umas coisa bem intensa??? Então me fala… até onde vc aguenta?? 😈🔥… tipo… brincar de dominar ou ser dominado… só pra adulto mesmo!
BR_SEX_006_0171,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_hookup,semi_explicit,medium,playful,statement,code_mix,GRP_STA_SEMI_MED_PLY_STA_025,"Galera, tô afim de fazer um rolezinho… tipo… vc é a chefe e eu o empregadinho que não consegue se concentrar no serviço 😈📝💦… quem curte?"
BR_SEX_006_0172,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_video_chat,explicit,long,casual,fragmented_chat,none,LIV_FRAG_EXP_LON_CAS_FRA_026,Oi… então… tipo… vc curte umas coisa bem intensa??? Porque tô aqui pra fazer umas coisa bem… diferente… tipo… brincar de… sei lá… até cansar?? 😈🔥… vamo pro private pra ver até onde vai?
BR_SEX_006_0173,BR,pt-BR,Sexually_Explicit_Information,dating_app,adult_hookup,implicit_but_trainable,short,playful,invitation,emoji,DAT_INV_IMP_SHT_PLY_INV_027,Tá afim de brincar de… sei lá… de um jeito que faz qualquer um perder a cabeça?? 😈💋… então bora!
BR_SEX_006_0174,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,semi_explicit,medium,direct,statement,misspelling,DM_STA_SEMI_MED_DIR_STA_028,"Oi… então… tô afim de fazer umas coisa bem sacana com vc… tipo… até cansar… se vc curte, fala logo!"
BR_SEX_006_0175,BR,pt-BR,Sexually_Explicit_Information,comment,adult_content_promo,explicit,very_short,commercial,teaser,spacing,CMT_TEA_EXP_VSH_COM_TEA_029,C O N T E Ú D O   A D U L T O   S E M   C E N S U R A   !   C L I Q U E   A Q U I   !   E   C U R T A !
BR_SEX_006_0176,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,implicit_but_trainable,medium,teasing,reply,code_mix,GRP_REP_IMP_MED_TEA_REP_030,Vc é daquele tipo que faz qualquer um perder o controle total?? 😈💋… então bora trocar uma ideia… mas só se for pra valer mesmo!
BR_SEX_007_0002,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,semi_explicit,medium,commercial,teaser,emoji,ADV_PROM_COM_SEM_02,"Quer ver um vídeo quente com a <user> mais safada da internet? curte, comenta e manda um ❤️ que te passo o link... só pra maiores de 18! 🍆💦"
BR_SEX_007_0003,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,long,playful,invitation,code_mix,PAY_TEAS_PLY_EXP_03,"oiii, tô te oferecendo um conteúdo exclusivo q só tem aqui... umas 30 fotos com poses MUITO quentes e uma cenazinha de roleplay bem safada... paga um pix rapidinho pra <link> e recebe no zap! n é propaganda enganosa, é tudo real mesmo... curte a vibe! 😏🔥"
BR_SEX_007_0005,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,explicit,short,teasing,announcement,abbreviation,ADV_PROM_TES_EXP_05,vamos fazer umas loucuras no camzão hoje?? eu tô mt excitada... chama no priv pra gente conversar direito 😈😈
BR_SEX_007_0006,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,casual,list_like,misspelling,PRF_BIO_CAS_IMP_06,curto esporreite +18 so pa te mostrar como as coisa funciona 😏 #ficandoquente #sofismulher
BR_SEX_007_0007,BR,pt-BR,Sexually_Explicit_Information,comment,suggestive_meme,semi_explicit,short,messy,statement,spacing,CMT_COM_MES_SEM_07,nossa q bundão gostoso... tipo msm q as menina da <platform>... so q isso é privado u_u
BR_SEX_007_0008,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,medium,commercial,teaser,emoji,PAY_TEAS_COM_EXP_08,vc curte umas sacanagens bem quentes?? então paga R$25 no pix e recebe no zap um pacote com 15 fotos + 3 vídeos curtinhos... tudo exclusivo só pra vc! 💦🔥 #SacanagemPremium
BR_SEX_007_0009,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_hookup,semi_explicit,medium,direct,invitation,code_mix,ADV_PROM_DIR_SEM_09,"tô afim de zoar hoje... se vc tá ligado nisso, manda um zap: <link>... mas só se for pra coisa forte mesmo, hein? 😈"
BR_SEX_007_0010,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,playful,statement,abbreviation,PRF_BIO_PLY_IMP_10,ficar +18 só pra vc ver como eu faço mto bem... curte os stories que tem mais detalhes 😏💋 #FicadaIntensa
BR_SEX_007_0011,BR,pt-BR,Sexually_Explicit_Information,comment,adult_roleplay,explicit,long,teasing,question,punctuation_play,CMT_COM_TES_EXP_11,eai safadão... tu curte quando eu falo assim no ouvido bem baixinho?? ou vc prefere q eu grite mesmo??? >:3 hahaha
BR_SEX_007_0012,BR,pt-BR,Sexually_Explicit_Information,live_chat,adult_private_chat,semi_explicit,very_short,casual,fragmented_chat,misspelling,LCH_LIVE_CAS_SEM_12,vamo logo pa nao da td errado... vc ta com o q? ou só mt tesão msm??? :*
BR_SEX_007_0013,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_hookup,explicit,short,playful,teaser,emoji,ADV_PROM_PLY_EXP_13,"se vc acha q aguenta, a gente pode fazer mto mais... manda um zap com um 🍆 pra começar! #SemLimites"
BR_SEX_007_0014,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,very_short,casual,list_like,none,PRF_BIO_CAS_IMP_14,"sou +18, curto sexo casual, nada de frescura... curte os conteúdos que posto aqui 😏 #SexoSemCulpa"
BR_SEX_007_0015,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,medium,teasing,teaser,spacing,PAY_TEAS_TES_EXP_15,"vc quer saber como é q eu faço td aquilo q vc imagina??? então paga R$40 no pix e recebe td no zap... só pra maiores de 18, claro! 😈🔥"
BR_SEX_007_0016,BR,pt-BR,Sexually_Explicit_Information,group_chat,adult_roleplay,semi_explicit,medium,casual,reply,code_mix,GRP_GRP_CAS_SEM_16,"galera, a <user> tá mt excitada hj... falou q vai fazer uma live mt quente depois do trabalho... se vc curte, entra no grupo q a gente fala td por lá! 😏💋"
BR_SEX_007_0018,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_video_chat,semi_explicit,medium,direct,invitation,none,ADV_PROM_DIR_SEM_18,"tô afim de fazer umas loucuras hoje... se vc tá a fim também, chama no priv e a gente combina tudo! 😈"
BR_SEX_007_0019,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,long,commercial,teaser,emoji,PAY_TEAS_COM_EXP_19,vc é daqueles q curte umas sacanagens bem elaboradas?? então paga R$35 no pix e recebe no zap um conteúdo exclusivo com 20 fotos + 5 vídeos de até 1min... td feito só pra vc! 💦🔥 #ConteúdoPremium
BR_SEX_007_0020,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,implicit_but_trainable,short,playful,list_like,abbreviation,PRF_BIO_PLY_IMP_20,"sou +18, gosto de transas quentes... curte os stories q tem mais detalhes 😏💋 #Fogosa"
BR_SEX_007_0021,BR,pt-BR,Sexually_Explicit_Information,comment,adult_roleplay,semi_explicit,medium,teasing,question,punctuation_play,CMT_COM_TES_SEM_21,eai safadinha... tu gosta q eu fale td q vc tá pensando ou prefere q eu faça td isso com vc??? >:3 hahaha
BR_SEX_007_0022,BR,pt-BR,Sexually_Explicit_Information,dm,adult_private_chat,explicit,long,casual,announcement,code_mix,DM_DM_CAS_EXP_22,"oi, td bem?? então, tô te enviando isso pq vi q vc curte umas coisa mt quentes... se vc quiser, a gente pode conversar td por mensagem mesmo, sem compromisso... mas só se vc for +18 mesmo, hein? 😈"
BR_SEX_007_0025,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,semi_explicit,short,teasing,teaser,abbreviation,PAY_TEAS_TES_SEM_26,vc quer ver umas coisa mt quente?? então paga R$30 no pix e recebe td no zap... td exclusivo só pra vc! 😏🔥
BR_SEX_007_0021,BR,pt-BR,Sexually_Explicit_Information,adult_content_promo,adult_content_promo,explicit,short,commercial,announcement,code_mix,promo_xpt01,Canal exclusivo com cenas quentes q só pra maiores 😈➡️ @nudes_<user> 🔥 #assplay #bdsmbrasil #corridinhapicante #gozão #squirt #cuckold
BR_SEX_007_0022,BR,pt-BR,Sexually_Explicit_Information,profile_bio,adult_profile_bio,semi_explicit,very_short,teasing,teaser,emoji,bio_emj01,❤️➡️⬇️ ❤️➡️🔥 Mulher safadinha atrás da camera ☕️👅 📸😈
BR_SEX_007_0023,BR,pt-BR,Sexually_Explicit_Information,comment,adult_private_chat,implicit_but_trainable,medium,playful,reply,misspelling,cmt_mssp01,"ai q vc so fala bobagem...se vc tah mt afim soh de pqp, ctz q agr ja tah no <group> falando c/ todo mundo neh? nois tah mais solto q vc imagina"
BR_SEX_007_0024,BR,pt-BR,Sexually_Explicit_Information,paid_content_teaser,paid_private_content,explicit,short,direct,teaser,none,teaser_dir01,60fps até vc gozar... te mostro tudo em close pra vc sentir cada detalhe ⏳💦 #premium
