text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security
هييه الا اليوم لما هو يسقط نظام الاسد الصهيونى وجنوده يهربون وجها للثوار  كالارانب,0,0,1,0,0,0,0
@DimaSadek والله العظيم لتموتي ابشع موتي... الحق مع صرماية السيد و الريس,0,0,1,1,0,0,0
مش بس مختل ، على ذمتى انه حشّاش كمان ، مع إحترامي للحشّاشين,0,0,0,1,0,1,0
"تبحث في غوغل ""مخطط أمريكا لاحتلال سبع دول عربية خلال خمس سنوات""",0,1,0,0,0,0,0
@khalilbaalbak @FaresHalabi @yumnafawaz عقبال ما ندعس على راسك,0,0,1,1,0,0,0
ولا ينسى مقطع تهديد الأطفال السنة بالذبح من قبل علج رافضي - بالغ عاقل مكلف - وكذلك تعذيب وطرف الطفل السني من قبل العائلة الرافضية الخسيسه .,1,0,1,0,0,0,0
رئيس تونس خبيث تستحق نص توقيفي اجتهاد لعلمك أعلنت حربا نفسك أمثالك القهار الجبار ويلك الديان عاجلا آجلا سيرين عجائب قدرته الحديث القدسي المشهور ولي آذنته بالحرب عاديت كلام جبار السموات الأرض والله مازلت فرصة تعود تتوب لرب العالمين سنكون حكم المرتد يضرب عنقك بالسيف,0,0,1,1,0,0,0
يجب التخلص من سرطان داعش قبل أن يستفحل خطره.لا بديل عن البتر ولو كان بقسوة شديدة، فهؤلاء وحوش ضارية لا يرقبون في مؤمن أية ذمة.,0,0,1,0,0,0,0
ياظالم وين بدك تروح انت وبشار الخنزير والله بالذبح جايينكم انشالله,0,0,1,0,0,0,0
متى يثور العبيد ضد اسيادهم,0,0,1,0,0,0,0
عالم عم تموت جوع وحرق وبرد وتفجير مختلف أنواع الموت موجود ببلادنا لما حدا يفتح تمو بيقلولو خراس انت برا البلد لا عيني مارح نخ…,0,1,0,0,0,0,0
إن شاء الله أن يكون أدخلكم يا شيعة العراق وإيران وسورية ولبنان إلى محرقة لا تخرجون منها إلا إلى جهنم الأشد حراً وحريقاً ....,1,0,1,0,0,0,0
لا و الف لا! يجب إبادة هذه الحشرات جميعها و من لف لفها!,1,0,1,0,0,0,0
بالجهاد تنتصروا ‫#‏وأعدوا‬ ‫#‏بلاد_الظلم_أوطاني‬,0,0,1,0,0,0,0
لعنت الله عليك وعلى هذا الجالس معاك ولم يردك وهو يسمع انه سوف يشن هجمه لقتل اخوتك في الاسلام ياريس نيجيريا كافي عماله اضاعت افريقيا المسلمه بسبب الخيانه,0,0,1,1,0,0,0
ليك يا جربوع يا صرمايه يا واطي بس يخلص فلمك بدن بحرقوق حرق وتصير تولول متل النسوان وينك يا عثمان دخيل ا… ,0,0,1,1,0,0,0
يا نحكمكم يا نموتكم <LF>قالها بدون تردد !!! URL,0,0,1,0,0,0,0
والله ان لم نتخلص من الدخلين  على الأمة و الخونة فسيتطلب منا وقت طويل لدحر أعداء الأمة. من العميل عندنا صوت وصورة لنتعرف عليهم .أين أنت يا مسلم متى تصحو؟,0,0,1,0,0,0,1
@Jessicaazar اه يا هبله اه هيدا هرب لانو عرف في انهيار اقتصادي آت ومرعب ؟ انه الهروب من المسؤليه,0,1,0,1,0,0,0
ستكون مواعظك المشروخة ذات جدوى لو القيتها ميدانيا في ساحات الوغى على مسامع اولياء نعمتك الدواعش و ليس اختباءا خلف الشاشات.,0,0,1,0,0,0,1
"لا فائدة تُرجى من البكاء على اللبن المسكوب، السؤال الذي يطرح نفسه بقسوة ويرعب شياطين الإنس هو ""ما إسم الغزوة القادمة بعد غزوة باريس"" ؟؟؟",0,0,1,0,0,0,1
اللي كمل المقطع يروح ينتحر ): ,0,0,1,0,0,0,0
يجب القضاء على بشار حتى يتوقف الارهاب,0,0,1,0,0,0,0
@DimaSadek @AhmadBallout15 Eh walla ken lezim lama sta3malo 3 aweltik ydabeh kel l3alm li metlik l3omala w lkhawana  #ديما #الصهيونية,1,0,1,0,0,0,0
فيا ثوار السوريين فالجزيرةلا تريد تقوله ان امريكا تزود معلموات عنكم للنظام الصهيونى وبالقلمون لحزب (اسرائيل)عبر جيش لبنان الخاين العميل,0,1,0,0,0,0,0
فليست احزاب هذه مممممممممممممممممممممممممتواطئة مع المحتلين وواجبنا نحن المغاربة بثورة عليهم لنعش كامم الارض بالعزة والكرامة والعدل والديموقراطية والمساوات,0,0,1,0,0,0,0
تلعب معنا حبشه !!! لو دقينا خشم إيران راح تطلع تقول تقتلون إخواننا المسلمين . ونحن نحدد من نهاجم ومن نترك دام الهدف الشرعي يجوز قتله فلا يهم قتلناه بإيران أو المريخ .,0,0,1,0,0,0,0
الاعدام بإذن الله لفردة الاستبن هوه وخوارج العصر المنافقين الكذابين,1,0,1,0,0,0,0
سنسحقهم و بنی عمومتهم من الیهود بید واحدة بإذن الله و الله مع الصابرين,1,0,1,0,0,0,0
والله لن تنالوا من الدولة قيد انملة ما دمتم تساندون القتلة امثال بشار والسيسي.اذ هم اصل كل بلاء وانتم تساندونهم .ستكتوون بما اكتوت به امهاتنا واطفالنا,1,1,0,0,0,0,0
أنا أبارك هذا العمل  بطولي  وإني مستغرب من بعض تعليقات التي توصف بجبن والخوف وتخاذل هل نسيا إخوة إخوتنا  السنة في سوريا والعرق و اليمن كيف نكل  بهم من ليس لهم لادين ولا ملة,0,0,1,0,0,0,0
الاهم انو ما اعطانا حقارة ولؤم وخساسة وجع يخلع نيعك ,0,0,1,1,1,0,0
و هل أيضا الجمهورية الاسلامية الايرانية التي دمرت مصر و فلسطين و أفغانستان ?! أما الخراب و الفساد و الخيانة ! الخلافة باقية ! سنة و شيعة وحدة إسلامية !,0,1,0,0,0,0,0
لكان ما تنسى تلفيله راسه بشريط مزركش الألوان خلينا نستمتع بالمشهد     	,0,0,1,0,0,0,0
يقصد ان بلاد الشام للروافض و النصيرية خهخهخخه ارسلنا اليك البغدادي يا فهمان,1,0,1,0,0,0,0
أعداء الدين هم أسيادك الروافض أما المجاهدين فهم تركو الغالي والنفيس لاعلاء كلمه التوحيد.,1,0,1,0,0,0,0
@DimaSadek الله يحميكي ديما هذا عميل إيراني لا علاقة له بلبنان الا المتعة و الحشيشة,0,1,0,1,0,1,0
قتلانا الى الجنة بي اذن لله وقتلاكم الى نار وبئس لمصير,1,0,1,0,0,0,0
المسأله أصبحت واضحه جداً.. داعش تحتل منطقه ثم تخليها الكراد.. من المستفيد الأول من هذه اللعبه!,0,0,1,0,0,0,0
@berrynawal يا ريتن كسّروكي,0,0,1,1,1,0,0
جبهة النصرة التي تعرف باسم القاعدة. و هنا مربط الجمل,0,0,1,0,0,0,0
@DimaSadek شو ب نسبة ل كمية الحشيش و المخدرات ب الخيم؟! �,0,0,0,0,0,1,0
هللا جبهة النصرة صارت معارضة سورية؟ و لسا في حدا بيقول انو قطر ما بتدعم القاعدة....هههههههه,0,0,1,0,0,0,0
کل العالم تعلمون ان السعودیة تقتل الاطفال و النساء و تضرب المطار و الاثار القدیمیة و المساجد و الحوثیون تدافع عن الشعب الیمن,0,1,1,0,0,0,1
@NicoleHajal سدى بوزك يا واطية يا ميشليشا جعجع داعس راسك حزب الله وأشرف منك انضبي,0,0,1,1,0,1,0
رح اخلعك بلوك قد راسك العما  بينص قلبك شو واطي,0,0,1,1,0,0,0
الصهاينه لم يعتدو على أهالي سيناء من أيام ال-73 لكن الجيش المصري قتل ودمر وهجر وووو,1,1,0,0,0,0,0
نعطيهالكم ملخر شعب تونسي جزايري حكومتكم تلتي تنسيكم وضع راهن الاقتصادي وباش ينهبوا دراهمكم ونتم لاتيين بالميراث ولاتيين بتمنييك ولاتيين بالعريانة يسموها مهم جزاير كرهنا لعلمانية اغتصاب وقتل اطفال ولحبس نفع وشعب بغى الاعدام القصاص كمسلميين يخطينا نضيعوا,1,1,0,0,0,0,0
محافظة أغنى من الكويت ولا يستطيع اللطام العبادي توفير الكهرباء لهم. يا للعار يا للعيب,0,1,0,0,0,0,0
مشاركة شيخ الغريب لم تأت من وراء ثقلك ومن معك  يا كبير   ، أتت من مشغليك في الغرف السوداء ونواياهم الإجرامية لزرع الفرقة وال… 	,0,1,0,0,0,0,0
"فتوى السستاني
انهب اسرق احرق الطم اقتل",0,0,1,0,0,1,0
"و ماذا ستفعل عندما يهاجر الترك بالمئات إلى الدولة الإسلامية, و عندما يتعاطف معها حراس الحدود. هل ستقتل شعبك؟ لكل شيئ إذا تم نقصان, أنت في انحدار يا أردوغان.",0,0,1,0,0,0,0
داعم للإرهاب في كل مكان ليس لبنان فقط وحضر لبنان ليس حباً ولكن نكاية في الذين لم يشاركوا ,0,0,1,0,0,0,0
مسكين صار يهذي. لم يعد ينفع معه إلا حقنة مورفين.,0,0,0,0,0,1,0
"أي مكان يذهب إليه الإخوان يصيبه النحس والخراب. حتى قطر سيسحب منها تنظيم كأس العالم قريباً جداً وسيصبح الموز (لا اعرف جمع كلمة ""موزا"" للأسف) طناً برغيف خبز عمّا قريب.",0,1,0,0,0,0,0
"عزت الدورى : لله يا أهل الخليج لله.. حسنة قليلة تمنع بلاوى كتيرة
البغدادى : لله يا مجاهدين لله.. متطوعين قليلة تمنع بلاوى كبيرة",0,0,1,0,0,0,1
ومن اعمالكم سلطت عليكم تركيا تحتوى الارهابيين ذوقوا الدمار ممن فعلتم,0,1,1,0,0,0,0
لعن الله البعثيين في سوريا لعن البعثيين في العراق والله لنخلص من واحد واحد ٢٠٠٣ بعد سقوط صنم المجرم اعطيت فرصة لهم ولم نتقم منهم ام الان فسوف ترون,0,0,1,0,0,0,0
